# Pank,Pftd,Par,GRF
2.965575802686123080e-06,-9.291487070193587623e-15,2.965575793394635822e-06,6.706558804289325038e-13
-1.832240872464528528e-03,1.320654857247411497e-14,-1.832240872451321645e-03,-1.146538710966622566e-12
-2.469494834901741522e-03,-1.331555910435101274e-14,-2.469494834915056825e-03,1.378004314153364863e-12
-2.525306008067625292e-03,9.904966927898302045e-15,-2.525306008057720455e-03,-1.208235037269152866e-12
-2.428541142790689202e-03,-3.979095070735987908e-15,-2.428541142794668223e-03,5.727451447546799019e-13
-2.411793460841958094e-03,-2.967096560375362760e-15,-2.411793460844924904e-03,4.539441103629424696e-13
-2.576406134880296437e-03,9.041398526305863008e-15,-2.576406134871255058e-03,-1.642768186696081460e-12
-2.915404868832416948e-03,-1.234433837056556676e-14,-2.915404868844760806e-03,2.632977056350904798e-12
-3.311385320751917671e-03,1.189291743522739197e-14,-3.311385320740024406e-03,-3.030382137781150410e-12
-3.567964851356000746e-03,-8.055676877023124264e-15,-3.567964851364056368e-03,2.507938923851328554e-12
-3.490174456609910440e-03,2.455411963626955880e-15,-3.490174456607455372e-03,-9.723036569965774530e-13
-2.967036089053946227e-03,2.986240723697451859e-15,-2.967036089050959901e-03,-1.376114176087719349e-12
-2.007459570185735065e-03,-6.865406385133404591e-15,-2.007459570192600233e-03,3.969610916370516832e-12
-7.128383259046011926e-04,8.984228235250868786e-15,-7.128383258956169513e-04,-6.008229984406914942e-12
7.698526002814665842e-04,-9.693248218723386208e-15,7.698526002717733831e-04,6.616981440776121482e-12
2.251791138456952883e-03,8.301998229128938142e-15,2.251791138465254836e-03,-5.141030803056808809e-12
3.502406189437015128e-03,-2.706696173748106420e-15,3.502406189434308526e-03,1.470706236110750312e-12
4.306486500490135441e-03,-8.760852657793044741e-15,4.306486500481374220e-03,3.871611830371837865e-12
4.537868618850149534e-03,2.437918647844239482e-14,4.537868618874528470e-03,-9.471537847128870452e-12
4.184395284414371870e-03,-3.917945848064735791e-14,4.184395284375193140e-03,1.364400606137275910e-11
3.323654684908292512e-03,4.477150280622302290e-14,3.323654684953064424e-03,-1.431171937028453572e-11
2.105112789555530460e-03,-3.491522248610050724e-14,2.105112789520615247e-03,1.042839375256989658e-11
7.466994215841898409e-04,6.960895583712769881e-15,7.466994215911507441e-04,-1.629689656414299657e-12
-5.112597002870971014e-04,3.228924898253922968e-14,-5.112597002548078260e-04,-1.030945395322533646e-11
-1.483663774195326636e-03,-7.201660410174349111e-14,-1.483663774267343248e-03,2.245075996917297862e-11
-2.075819369550656150e-03,1.005812681635874218e-13,-2.075819369450075148e-03,-3.073491629403481725e-11
-2.279617099248250952e-03,-1.056337382226840954e-13,-2.279617099353884770e-03,3.072176825473808698e-11
-2.162276753122507368e-03,7.821292391519133678e-14,-2.162276753044294324e-03,-2.086693220624253284e-11
-1.830047120337865117e-03,-4.350314314591658275e-15,-1.830047120342215587e-03,-3.143547463709503268e-13
-1.387091260774251386e-03,-9.767698113786157247e-14,-1.387091260871928244e-03,2.619092795059075214e-11
-9.192387649029458430e-04,2.133974085321332970e-13,-9.192387646895484009e-04,-5.340455894402535298e-11
-4.847390564506347840e-04,-2.800510306609322355e-13,-4.847390567306858315e-04,6.783947063516000327e-11
-1.145363352306334026e-04,2.814283181263133228e-13,-1.145363349492050796e-04,-6.665998061136429921e-11
1.720881564159259028e-04,-1.735505235320358811e-13,1.720881562423753842e-04,3.938952510236971057e-11
3.595152685649876615e-04,-2.208882991671949950e-14,3.595152685428988312e-04,8.016340373003987296e-12
4.405991856422386294e-04,2.825941606248976113e-13,4.405991859248327815e-04,-6.649476044690485286e-11
4.272215327944428229e-04,-5.788460770060729875e-13,4.272215322155967156e-04,1.253787001310035244e-10
3.500528731252103179e-04,7.409678892411077675e-13,3.500528738661782061e-04,-1.476569057856880447e-10
2.362834681040986698e-04,-8.055290457297230609e-13,2.362834672985696593e-04,1.472409591595747123e-10
9.727985139288128694e-05,4.007291231639621644e-13,9.727985179361040588e-05,-6.382597592923342343e-11
-5.920742732434683755e-05,8.689945942425758990e-14,-5.920742723744738291e-05,-2.178791493744974093e-11
-2.201972686038926471e-04,-1.166077381448626056e-12,-2.201972697699700271e-04,1.838962310479300064e-10
-3.695344619034364821e-04,1.874165400631111393e-12,-3.695344600292711085e-04,-2.672177207860486540e-10
-4.876119053451210736e-04,-2.739609638462447330e-12,-4.876119080847307195e-04,3.492863121338691851e-10
-5.521361244360593846e-04,2.575371916254731587e-12,-5.521361218606873943e-04,-2.903355780253558993e-10
-5.535202023715110956e-04,-1.323593238807863696e-12,-5.535202036951043488e-04,1.170014609335222794e-10
-5.191818326761231091e-04,-5.612234561780857552e-13,-5.191818332373465943e-04,7.339305851571773323e-11
-5.114337762309086998e-04,5.743641020982208611e-12,-5.114337704872676769e-04,-4.988551212386904018e-10
-5.940923355584350456e-04,-6.806242482955348251e-12,-5.940923423646775727e-04,5.056519906385501179e-10
-8.198061042417569000e-04,1.458029958407887161e-11,-8.198060896614574756e-04,-9.489655924322111455e-10
-1.245026026774358977e-03,-5.972954686791161740e-12,-1.245026032747313747e-03,3.307235626871541318e-10
-1.915586748853994594e-03,1.088102122508659014e-11,-1.915586737972973250e-03,-5.504393097737560118e-10
-2.809717239965358552e-03,1.460510647349781915e-11,-2.809717225360251931e-03,-7.000528569951760541e-10
-3.796594447882927718e-03,-1.621349164583355180e-11,-3.796594464096419205e-03,6.983091962311103516e-10
-4.677957918926300453e-03,4.099615634263592765e-11,-4.677957877930144330e-03,-1.602603265365526350e-09
-5.287773785801350157e-03,-5.092263944908955252e-11,-5.287773836723989526e-03,1.824815163860734256e-09
-5.558577825862666758e-03,1.405350305213484046e-11,-5.558577811809163605e-03,-4.767543794471940625e-10
-5.525280955643436381e-03,-6.160348624068499667e-11,-5.525281017246921715e-03,1.895726234112969465e-09
-5.280304792979254730e-03,-1.281213017468353584e-10,-5.280304921100556492e-03,3.644331027577982292e-09
-4.922893530413230932e-03,-6.036255044966286187e-11,-4.922893590775781827e-03,1.614917428503255942e-09
-4.570279859763016865e-03,-3.496368118847634934e-10,-4.570280209399828555e-03,8.737382210038098279e-09
-4.413362852601220195e-03,-1.338274360392367804e-10,-4.413362986428656307e-03,3.140654358406368194e-09
-4.714819100770153808e-03,-4.443777813292448186e-10,-4.714819545147935775e-03,9.773581643082105091e-09
-5.687598061364959427e-03,-3.082724541488527994e-10,-5.687598369637413866e-03,6.354003434166476441e-09
-7.336057500466224880e-03,-7.016541349158851062e-11,-7.336057570631638290e-03,1.351762545385186535e-09
-9.432153776392991976e-03,-2.071064866142719453e-10,-9.432153983499478450e-03,3.684916288853861382e-09
-1.165745178156311034e-02,1.194822407706227126e-09,-1.165745058674070266e-02,-1.955362518031182813e-08
-1.376790508555272505e-02,1.324416349755305848e-09,-1.376790376113637589e-02,-1.990651228217456474e-08
-1.573789491645209704e-02,3.917872712681647283e-09,-1.573789099857938675e-02,-5.351057674325219981e-08
-1.796613183725708981e-02,6.047337089641511904e-09,-1.796612578992000039e-02,-7.523061656083430892e-08
-2.148169177692023021e-02,8.650410985613171882e-09,-2.148168312650924547e-02,-9.795523250865878338e-08
-2.795995574672244591e-02,1.405027820714274537e-08,-2.795994169644424113e-02,-1.459040140208022874e-07
-3.943588885045102438e-02,1.398692467096942201e-08,-3.943587486352635035e-02,-1.346487660143522868e-07
-5.750452879333525086e-02,1.813439116862632423e-08,-5.750451065894408853e-02,-1.643994521788135128e-07
-8.167297412437120319e-02,1.114774032004367306e-08,-8.167296297663088900e-02,-9.731883207920517624e-08
-1.075445443861584027e-01,4.418402220269886109e-10,-1.075445439443181855e-01,-3.308440932612960994e-09
-1.270654563394452152e-01,-1.802365283061026024e-08,-1.270654743630980354e-01,1.614944741611672640e-07
-1.318286097242599708e-01,-5.220405842504719527e-08,-1.318286619283184080e-01,4.983147490333893920e-07
-1.170819902542468982e-01,-7.895740222866011685e-08,-1.170820692116491257e-01,8.402797253595236234e-07
-8.393305666648233354e-02,-1.159275484369832576e-07,-8.393317259403076935e-02,1.438920701089197782e-06
-3.953479358135547628e-02,-1.312945332289140806e-07,-3.953492487588870785e-02,1.999784617487937879e-06
5.249652031243547297e-03,-1.328928390205375008e-07,5.249519138404525921e-03,2.624681199091953185e-06
4.093101680027556866e-02,-1.153302877774504578e-07,4.093090146998779044e-02,3.152135124330319770e-06
6.322982223332451746e-02,-7.880580001000498127e-08,6.322974342752450683e-02,3.145236508400111951e-06
7.251673929311791555e-02,-4.699452762036306239e-08,7.251669229859028509e-02,2.707156996161062850e-06
7.158971926037645261e-02,-3.305355734448712219e-08,7.158968620681910311e-02,8.495869240965802700e-07
6.427422298180435201e-02,-6.631440087491425685e-08,6.427415666740347866e-02,-2.352512671767177051e-06
5.434486559144406648e-02,-1.770677487085110519e-07,5.434468852369535308e-02,-7.745225799658499578e-06
4.452062525734491738e-02,-3.988391027933182618e-07,4.452022641824212451e-02,-1.573903035891530868e-05
3.605215062049411945e-02,-7.411499868249736068e-07,3.605140947050729239e-02,-2.588780812429357904e-05
2.902018192471194150e-02,-1.228298084058716739e-06,2.901895362662788511e-02,-3.872430846573859248e-05
2.295603140963000180e-02,-1.769267235512641269e-06,2.295426214239448814e-02,-5.162697892792953905e-05
1.735622756952021409e-02,-2.281217713155249761e-06,1.735394635180706122e-02,-6.316936932067907819e-05
1.198338365533569913e-02,-2.511794514161538537e-06,1.198087186082153789e-02,-6.839702187179597581e-05
7.047754853901256819e-03,-2.102862842752243936e-06,7.045651991058505224e-03,-6.085485991653948181e-05
3.101170901498510272e-03,-6.320045263503549042e-07,3.100538896972160081e-03,-3.361401074653482018e-05
5.133223751825683650e-04,2.603712929908599057e-06,5.159260881124769433e-04,2.555410360660124389e-05
-7.521496297234675152e-04,8.036574397525417541e-06,-7.441130553259422010e-04,1.243277384026713142e-04
-7.117090413688897986e-04,1.613548688291537367e-05,-6.955735544859743911e-04,2.742245985817193970e-04
7.328213268167391809e-04,2.667767942589798429e-05,7.594990062426371178e-04,4.781281158905858380e-04
3.461617182083666887e-03,3.878984692295189878e-05,3.500407029006619240e-03,7.295170282226791326e-04
7.024755917769452164e-03,5.089156379874403046e-05,7.075647481568195923e-03,1.009603103392279306e-03
1.076577143507592704e-02,5.975174906823889858e-05,1.082552318414416702e-02,1.266770906538255449e-03
1.403485255071799422e-02,6.146452380368265858e-05,1.409631707452167759e-02,1.428390291233775896e-03
1.636852107089893649e-02,5.031658402786052799e-05,1.641883765492679892e-02,1.370683779684191269e-03
1.758497340135062662e-02,2.004547376726878219e-05,1.760501887511789487e-02,9.342647934041032384e-04
1.779403085674204424e-02,-3.595117715140427233e-05,1.775807967959064024e-02,-7.831735343723130729e-05
1.729306608473170359e-02,-1.237323069602535349e-04,1.716933377777145331e-02,-1.896082122449601129e-03
1.641608583555321382e-02,-2.449327854445115197e-04,1.617115305010870252e-02,-4.712298584059047835e-03
1.551610369451869413e-02,-3.954100150868775586e-04,1.512069367943181565e-02,-8.667877681967197170e-03
1.500384266685879896e-02,-5.594349477541349759e-04,1.444440771910466235e-02,-1.370729051131034520e-02
1.519606090071491319e-02,-7.097416769274822283e-04,1.448631922378743053e-02,-1.948892633476432754e-02
1.615863914473028226e-02,-8.074604331949612095e-04,1.535117871153532376e-02,-2.521633778400510575e-02
1.778011608820709299e-02,-8.025366947397586303e-04,1.697757939346733469e-02,-2.943241373730258806e-02
1.989783223649186847e-02,-6.380486007071105737e-04,1.925978363578475724e-02,-2.992925369758625553e-02
2.234029047032551341e-02,-2.481858090926079580e-04,2.209210466123290653e-02,-2.354333041647746136e-02
2.489965597996399507e-02,4.350504708401821950e-04,2.533470645080417374e-02,-6.298997330451665787e-03
2.724053162922798754e-02,1.475360696272645438e-03,2.871589232550063320e-02,2.639614874853656729e-02
2.886468526917876712e-02,2.907345836714484138e-03,3.177203110589325169e-02,7.910313916079507457e-02
2.925168110697680748e-02,4.691066030227873836e-03,3.394274713720468739e-02,1.551321607173378470e-01
2.807530836272658162e-02,6.662759654494748197e-03,3.473806801722133242e-02,2.549423600799829992e-01
2.530502982866625686e-02,8.483804033076648363e-03,3.378883386174290349e-02,3.734215954051225417e-01
2.117773000128380170e-02,9.633776724408351158e-03,3.081150672569215460e-02,4.969543471917791111e-01
1.610313203649323469e-02,9.441261332040182946e-03,2.554439336853342110e-02,5.996225162585324675e-01
1.052890411838970988e-02,7.185136942217998889e-03,1.771404106060770964e-02,6.395993917082736235e-01
4.869446747972452569e-03,2.281201167513687011e-03,7.150647915486139580e-03,5.567044456453792423e-01
-4.610964301431905751e-04,-5.459327532597471264e-03,-5.920423962740661676e-03,2.716489977733051453e-01
-5.024882589266544894e-03,-1.550107283881307051e-02,-2.052595542807961540e-02,-3.094171994481780263e-01
-8.397898239254786984e-03,-2.631171871680756252e-02,-3.470961695606234604e-02,-1.284582210157829696e+00
-1.021863621292900919e-02,-3.525585069987283854e-02,-4.547448691280184946e-02,-2.735406842813815409e+00
-1.024824076368981499e-02,-3.885811498972718131e-02,-4.910635575341699283e-02,-4.693602116015876291e+00
-8.505783149197691795e-03,-3.360868502742294511e-02,-4.211446817662063691e-02,-7.093919052970144357e+00
-5.465768903270374485e-03,-1.735019899351266173e-02,-2.281596789678303622e-02,-9.710396902935233499e+00
-2.131584413947707445e-03,8.918751520291831256e-03,6.787167106344122076e-03,-1.208247102272139273e+01
2.111655731906575645e-04,3.939888848591900639e-02,3.961005405910966726e-02,-1.343725770346582671e+01
5.341764642349258133e-04,6.279430086913910525e-02,6.332847733337403084e-02,-1.262440826420653828e+01
-1.359836669042600952e-03,6.333744551749523333e-02,6.197760884845263107e-02,-8.088978536160682964e+00
-4.592886753051375615e-03,2.415998567419661014e-02,1.956709892114523452e-02,2.072114351261057141e+00
-7.774096048874062220e-03,-6.649368251063351998e-02,-7.426777855950758567e-02,1.991864922781077496e+01
-1.109364621226708626e-02,-2.063182958892147978e-01,-2.174119421014818754e-01,4.729167315857042553e+01
-2.012839395048285698e-02,-3.693335490584389591e-01,-3.894619430089217849e-01,8.519573470119885883e+01
-4.879358682712042761e-02,-5.020043802751900097e-01,-5.507979671023104373e-01,1.328888573401753490e+02
-1.142002686306055892e-01,-5.379878697506835783e-01,-6.521881383812893063e-01,1.869659090529525258e+02
-2.184166143780261193e-01,-4.409347867629234141e-01,-6.593514011409495890e-01,2.418126697673081935e+02
-3.330297036994508408e-01,-2.441709658678686279e-01,-5.772006695673194132e-01,2.922258845975411532e+02
-4.112058270215415701e-01,-3.058509874368929918e-02,-4.417909257652308241e-01,3.358147327512511424e+02
-4.173257096640108355e-01,1.312370866350939524e-01,-2.860886230289169108e-01,3.729019502986938051e+02
-3.458850495800862568e-01,2.214112109422997354e-01,-1.244738386377865352e-01,4.052029098145649755e+02
-2.219714819974521747e-01,2.540888146893250932e-01,3.211733269187291850e-02,4.348588304142487573e+02
-8.818805377294068604e-02,2.504451238541275382e-01,1.622570700811868938e-01,4.637621129913284221e+02
1.478006860366972049e-02,2.270589416006311978e-01,2.418390102043009304e-01,4.931986818554021283e+02
6.472438599411632631e-02,1.955818615548623740e-01,2.603062475489787420e-01,5.238955438697255431e+02
6.395188066036787411e-02,1.629281135035353656e-01,2.268799941639032258e-01,5.561186497315823090e+02
3.227670153632015287e-02,1.322498157244336447e-01,1.645265172607537907e-01,5.896133505684424563e+02
-7.339599608547992850e-03,1.061222256138756592e-01,9.878262600532766724e-02,6.235732989421677530e+02
-3.927975092128413448e-02,8.806724088405182282e-02,4.878748996276768141e-02,6.568069355538907530e+02
-5.598978830737779550e-02,8.041191610868074491e-02,2.442212780130294941e-02,6.879769238482082301e+02
-5.345728832518685525e-02,8.178578471177731790e-02,2.832849638659046265e-02,7.157755329527196864e+02
-2.927660439724939778e-02,8.766834959928827831e-02,5.839174520203888052e-02,7.390833202337805687e+02
1.484473483987051694e-02,9.327806787523044985e-02,1.081228027151009546e-01,7.571435333981270333e+02
7.110252971810181177e-02,9.574799860207504343e-02,1.668505283201768552e-01,7.696515732479138023e+02
1.278642670373581480e-01,9.411889056006947363e-02,2.219831575974275939e-01,7.766967778958704685e+02
1.741123452834963947e-01,8.831366520849151525e-02,2.624260104919878822e-01,7.786363657224941335e+02
2.025523095092823522e-01,7.868547052084559623e-02,2.812377800301279485e-01,7.759784526860953520e+02
2.101660364963386374e-01,6.631602092595008380e-02,2.764820574222887073e-01,7.692897438048731829e+02
1.972116469599084210e-01,5.329793648916474752e-02,2.505095834490731477e-01,7.591441973729222354e+02
1.664301779229941380e-01,4.231749291387313511e-02,2.087476708368672662e-01,7.461177950685889755e+02
1.227706665309349215e-01,3.557984414430495623e-02,1.583505106752398917e-01,7.308025022284891747e+02
7.276883437252276710e-02,3.398292233231856030e-02,1.067517567048413274e-01,7.138121021838665001e+02
2.352698194756782865e-02,3.717671909593971841e-02,6.070370104350753665e-02,6.957792110682996736e+02
-1.846635514417399940e-02,4.411502991563205633e-02,2.564867477145805694e-02,6.773380085892036959e+02
-4.879872772420292687e-02,5.342836328186532230e-02,4.629635557662393694e-03,6.590853632926559840e+02
-6.631390033109793580e-02,6.355014645462067624e-02,-2.763753876477261298e-03,6.415521863021177751e+02
-7.331290692974533341e-02,7.304807731199070009e-02,-2.648296177546341306e-04,6.252033969534368225e+02
-7.462481695983119723e-02,8.105953930670994900e-02,6.434722346878750908e-03,6.104344000571709330e+02
-7.537693584471137631e-02,8.713256941899047425e-02,1.175563357427910488e-02,5.975456577832533185e+02
-7.844237375250767696e-02,9.058456167518458280e-02,1.214218792267691277e-02,5.867246264534556985e+02
-8.412840140995399285e-02,9.064333527722036321e-02,6.514933867266377299e-03,5.780603892660036536e+02
-9.253250973827994996e-02,8.782926749367984953e-02,-4.703242244600094359e-03,5.715650858218485837e+02
-1.050038350719479929e-01,8.431517945996544472e-02,-2.068865561198255515e-02,5.671785856167402926e+02
-1.227235985704723947e-01,8.180556176620479292e-02,-4.091803680426760875e-02,5.647752687610108069e+02
-1.456407999883440052e-01,8.008052243171609463e-02,-6.556027755662792444e-02,5.641836724025416743e+02
-1.736706030149541835e-01,7.830196258439260648e-02,-9.536864043056159090e-02,5.652092124117230014e+02
-2.073549811480989158e-01,7.630594274357498097e-02,-1.310490384045239209e-01,5.676513435215388199e+02
-2.469675385354317132e-01,7.434582060565261830e-02,-1.726217179297790949e-01,5.713162803740477784e+02
-2.922919197268251112e-01,7.291727607106464337e-02,-2.193746436557605095e-01,5.760275800821113990e+02
-3.432933884304474881e-01,7.299316767115254789e-02,-2.703002207592949402e-01,5.816262958471745605e+02
-3.997287284690957954e-01,7.564010785561413319e-02,-3.240886206134816483e-01,5.879690430194631290e+02
-4.596457571689850918e-01,8.125829508457875494e-02,-3.783874620844063230e-01,5.949370354011980453e+02
-5.190005437252450671e-01,8.937269793142754715e-02,-4.296278457938175199e-01,6.024442746314166470e+02
-5.733173072399569969e-01,9.896609408722402412e-02,-4.743512131527329867e-01,6.104345207488463529e+02
-6.197568351874296333e-01,1.088915197263885665e-01,-5.108653154610410807e-01,6.188710002623236051e+02
-6.580268423156280244e-01,1.183180548586629938e-01,-5.397087874569650445e-01,6.277318965261961239e+02
-6.900007286926873595e-01,1.270017315555006798e-01,-5.629989971371865964e-01,6.370169459605314159e+02
-7.184018229652167076e-01,1.349477837876244257e-01,-5.834540391775923096e-01,6.467550091281023015e+02
-7.449582238770244835e-01,1.416224414304253221e-01,-6.033357824465991337e-01,6.570099290359555653e+02
-7.690712339978391654e-01,1.455389221087377283e-01,-6.235323118891014094e-01,6.678757928003133202e+02
-7.886262032090164409e-01,1.451150068538399618e-01,-6.435111963551765069e-01,6.794494379395010810e+02
-8.024369012345612395e-01,1.402794841927999525e-01,-6.621574170417612315e-01,6.918019364647269640e+02
-8.110148721251028148e-01,1.327906600435408702e-01,-6.782242120815618058e-01,7.049659056047270269e+02
-8.148192767892632471e-01,1.249204103664481869e-01,-6.898988664228150602e-01,7.189191015250557939e+02
-8.129167519228238659e-01,1.184000786079836137e-01,-6.945166733148402383e-01,7.335633084402282975e+02
-8.033776801080201313e-01,1.143219917897405347e-01,-6.890556883182795689e-01,7.487197807169950465e+02
-7.842105143506974407e-01,1.131997720077861647e-01,-6.710107423429112483e-01,7.641387364943926741e+02
-7.540827994976574411e-01,1.150317260926446844e-01,-6.390510734050127706e-01,7.795078965309830892e+02
-7.128795457670097369e-01,1.196174485251192410e-01,-5.932620972418904959e-01,7.944577026260881212e+02
-6.621637471708493594e-01,1.269869397865165395e-01,-5.351768073843328200e-01,8.085799739159408546e+02
-6.049478870053454083e-01,1.376738421772736864e-01,-4.672740448280717218e-01,8.214701153054123779e+02
-5.441625628282206195e-01,1.525535716798301911e-01,-3.916089911483904284e-01,8.327641502703985452e+02
-4.806639955632324712e-01,1.722094447489651015e-01,-3.084545508142673698e-01,8.421449582856147345e+02
-4.119427200281813306e-01,1.964635487022074745e-01,-2.154791713259738561e-01,8.493325419554047357e+02
-3.315633345108592867e-01,2.244204366761614611e-01,-1.071428978346978533e-01,8.540802017616655348e+02
-2.300615900273203507e-01,2.544499978464380141e-01,2.438840781911768771e-02,8.561760264796813544e+02
-9.929715053991590434e-02,2.841511400440831503e-01,1.848539895041672321e-01,8.554430147186915292e+02
6.192747078140621586e-02,3.110117602029583983e-01,3.729392309843646003e-01,8.517408897003516586e+02
2.472979409062520395e-01,3.335661747685275680e-01,5.808641156747796908e-01,8.449642097533244396e+02
4.475799612999079025e-01,3.519927911354797656e-01,7.995727524353877236e-01,8.350267201147988771e+02
6.545627880067839133e-01,3.672615817732137189e-01,1.021824369779997577e+00,8.218289325160716317e+02
8.623419574578601310e-01,3.794530811733870523e-01,1.241795038631247072e+00,8.052163458969146177e+02
1.067255631355765066e+00,3.870404024323633174e-01,1.454296033788128328e+00,7.849519933509016028e+02
1.266893249223655094e+00,3.875756323968400086e-01,1.654468881620494880e+00,7.607039098425098018e+02
1.458765684744816493e+00,3.785902971032693021e-01,1.837355981848085573e+00,7.320350528343600445e+02
1.639929503461127647e+00,3.579354073953779913e-01,1.997864910856505638e+00,6.984293071810216134e+02
1.807471035463732223e+00,3.239772212331858969e-01,2.131448256696918175e+00,6.593913676286364307e+02
1.958124325916555941e+00,2.766787391352348857e-01,2.234803065051790938e+00,6.145933334574961009e+02
2.085574806575255291e+00,2.203029852130325983e-01,2.305877791788288000e+00,5.640037570479295255e+02
2.176582561824491169e+00,1.664731189597067895e-01,2.343055680784198014e+00,5.079803431801676084e+02
2.207967256346528906e+00,1.353317228808614270e-01,2.343298979227390166e+00,4.473552480864664744e+02
2.144790927281304604e+00,1.533061049014347310e-01,2.298097032182739419e+00,3.835101428499855842e+02
1.948120001201660845e+00,2.438049238058098978e-01,2.191924925007470826e+00,3.183875019277389242e+02
1.602006257812968570e+00,4.088589781855099803e-01,2.010865235998478440e+00,2.543914573081156902e+02
1.142806543263354069e+00,6.120970431396354217e-01,1.754903586402989379e+00,1.941710753440495978e+02
6.604306457633056793e-01,7.805968500219147010e-01,1.441027495785220269e+00,1.402657311558616300e+02
2.625194114432319870e-01,8.342032048743759365e-01,1.096722616317608034e+00,9.462276745320069438e+01
2.086037002584610264e-02,7.309558928761995533e-01,7.518162629020456178e-01,5.819546030315108709e+01
-6.284502439188753564e-02,4.965990224542443654e-01,4.337539980623568714e-01,3.088941842159754003e+01
-4.570646090513427046e-02,2.125339595574098073e-01,1.668274986522755576e-01,1.183701928593764841e+01
