# InvDyn,Takahashi,Zelik,Frigo,GRF
3.385757565713934936e-01,3.383191106452610453e-01,3.383191106452610453e-01,3.383191106452611563e-01,5.463609564211359384e+02
2.071114566716488192e-01,2.081555961085060080e-01,2.081555961085060080e-01,2.081555961085059248e-01,5.848971728984329275e+02
5.386688760265249259e-02,5.584202295419508910e-02,5.584202295419508910e-02,5.584202295419502665e-02,6.259032820547624851e+02
-1.008338594433843272e-01,-9.836567903712112315e-02,-9.836567903712112315e-02,-9.836567903712094274e-02,6.676292976964889476e+02
-2.396305925314813345e-01,-2.371897560603765664e-01,-2.371897560603765664e-01,-2.371897560603766220e-01,7.079942828372826398e+02
-3.495669154360955266e-01,-3.476215780866990235e-01,-3.476215780866990235e-01,-3.476215780866989125e-01,7.450473173522921115e+02
-4.240589792190423424e-01,-4.228617498304724220e-01,-4.228617498304724220e-01,-4.228617498304723110e-01,7.773176810492386721e+02
-4.642245300135930952e-01,-4.637786226180298788e-01,-4.637786226180298788e-01,-4.637786226180298788e-01,8.039785306218541336e+02
-4.773924330729075738e-01,-4.775592850697365499e-01,-4.775592850697365499e-01,-4.775592850697364389e-01,8.248041262562783231e+02
-4.730417372756236527e-01,-4.736607107937096384e-01,-4.736607107937096384e-01,-4.736607107937097494e-01,8.399451431144951812e+02
-4.590859943303098878e-01,-4.600118719581791638e-01,-4.600118719581791638e-01,-4.600118719581791638e-01,8.496576507674368486e+02
-4.408209590535922540e-01,-4.419050712944480042e-01,-4.419050712944480042e-01,-4.419050712944480042e-01,8.541678819349649530e+02
-4.217275100301443591e-01,-4.228068606440399391e-01,-4.228068606440399391e-01,-4.228068606440399946e-01,8.536943048217320893e+02
-4.039396710444247418e-01,-4.048523156674675993e-01,-4.048523156674675993e-01,-4.048523156674675438e-01,8.485009753659915077e+02
-3.881415743823652953e-01,-3.887496485423246884e-01,-3.887496485423246884e-01,-3.887496485423245773e-01,8.389136434122104902e+02
-3.739091446990942535e-01,-3.741084236870846902e-01,-3.741084236870846902e-01,-3.741084236870846902e-01,8.253309993376036573e+02
-3.603793927293105770e-01,-3.600959671278475827e-01,-3.600959671278475827e-01,-3.600959671278474716e-01,8.082527844350929627e+02
-3.461617802328458282e-01,-3.453654018685656801e-01,-3.453654018685656801e-01,-3.453654018685657356e-01,7.882914187062688143e+02
-3.285953978397953557e-01,-3.273418777461326590e-01,-3.273418777461326590e-01,-3.273418777461326590e-01,7.661391762256486118e+02
-3.042017285142614713e-01,-3.026601729420834719e-01,-3.026601729420834719e-01,-3.026601729420834164e-01,7.425120064851065536e+02
-2.707796054980833311e-01,-2.692013318853468951e-01,-2.692013318853468951e-01,-2.692013318853468395e-01,7.181054278737914274e+02
-2.290489395323500876e-01,-2.277011041693624838e-01,-2.277011041693624838e-01,-2.277011041693624838e-01,6.935638966738391673e+02
-1.826956495719810336e-01,-1.818023629069124292e-01,-1.818023629069124292e-01,-1.818023629069124292e-01,6.694504673571743751e+02
-1.373786771093770398e-01,-1.370782804173690805e-01,-1.370782804173690805e-01,-1.370782804173690805e-01,6.462257552827381915e+02
-9.887623177533615138e-02,-9.919922584230039808e-02,-9.919922584230039808e-02,-9.919922584230038420e-02,6.242490383580845901e+02
-7.089802441787347587e-02,-7.177656669653895150e-02,-7.177656669653895150e-02,-7.177656669653895150e-02,6.037990979067587887e+02
-5.404142562592984672e-02,-5.533512057392602629e-02,-5.533512057392602629e-02,-5.533512057392599853e-02,5.850976396268202961e+02
-4.628388281350002270e-02,-4.780178664018656931e-02,-4.780178664018656931e-02,-4.780178664018658319e-02,5.683147735480092706e+02
-4.410500429358519409e-02,-4.563561724694475269e-02,-4.563561724694475269e-02,-4.563561724694474575e-02,5.535600950667014786e+02
-4.387830200631284011e-02,-4.523425017631801243e-02,-4.523425017631801243e-02,-4.523425017631801937e-02,5.408761151871981383e+02
-4.329511242123663950e-02,-4.435824187145706587e-02,-4.435824187145706587e-02,-4.435824187145706587e-02,5.302359505095695340e+02
-4.159510794438318892e-02,-4.235223501422984149e-02,-4.235223501422984149e-02,-4.235223501422984149e-02,5.215435490977605468e+02
-3.841880067173135405e-02,-3.894543150561976391e-02,-3.894543150561976391e-02,-3.894543150561975697e-02,5.146417686851776807e+02
-3.304042445380531851e-02,-3.344031918224835837e-02,-3.344031918224835837e-02,-3.344031918224835143e-02,5.093318165681611731e+02
-2.476033300516202601e-02,-2.516302880757629451e-02,-2.516302880757629451e-02,-2.516302880757629104e-02,5.054016323423260246e+02
-1.351627294091462331e-02,-1.410597659551615125e-02,-1.410597659551615125e-02,-1.410597659551614605e-02,5.026553318258219178e+02
9.077771726814904847e-06,-9.623738611914867038e-04,-9.623738611914867038e-04,-9.623738611914882217e-04,5.009347034146371698e+02
1.455989238521152897e-02,1.308159454676612390e-02,1.308159454676612390e-02,1.308159454676612043e-02,5.001285339994552714e+02
2.814687308884525688e-02,2.613573704997687944e-02,2.613573704997687944e-02,2.613573704997688291e-02,5.001721272662842921e+02
3.775372665363149055e-02,3.526850271509230500e-02,3.526850271509230500e-02,3.526850271509230500e-02,5.010445630390581186e+02
3.985181101011171095e-02,3.700052814585123862e-02,3.700052814585123862e-02,3.700052814585123862e-02,5.027692249279950261e+02
3.170526224722730602e-02,2.859264828067009309e-02,2.859264828067009309e-02,2.859264828067010003e-02,5.054157498918406759e+02
1.228091783468903894e-02,8.969085358223797752e-03,8.969085358223797752e-03,8.969085358223797752e-03,5.090978196158083051e+02
-1.809230411899931737e-02,-2.158103332672736685e-02,-2.158103332672736685e-02,-2.158103332672735644e-02,5.139623654084573445e+02
-5.895692610914802373e-02,-6.259802266278663430e-02,-6.259802266278663430e-02,-6.259802266278663430e-02,5.201689915237788000e+02
-1.106081558499005524e-01,-1.143250757125773009e-01,-1.143250757125773009e-01,-1.143250757125773148e-01,5.278625527522029870e+02
-1.735777629753508799e-01,-1.772343365709705409e-01,-1.772343365709705409e-01,-1.772343365709705409e-01,5.371436544849763095e+02
-2.473060852448492886e-01,-2.507531003321383789e-01,-2.507531003321383789e-01,-2.507531003321383234e-01,5.480402131736085494e+02
-3.296281375900311783e-01,-3.327553893763606774e-01,-3.327553893763606774e-01,-3.327553893763608439e-01,5.604856576640897856e+02
-4.173882797143116385e-01,-4.201404607402896008e-01,-4.201404607402896008e-01,-4.201404607402896008e-01,5.743130997073919843e+02
-5.074759152830318198e-01,-5.098310040670410714e-01,-5.098310040670410714e-01,-5.098310040670409604e-01,5.892722905607528219e+02
-5.977012397543710609e-01,-5.996310116680670932e-01,-5.996310116680670932e-01,-5.996310116680668711e-01,6.050715042111322646e+02
-6.865028323605534277e-01,-6.879536925166320760e-01,-6.879536925166320760e-01,-6.879536925166320760e-01,6.214341691821862241e+02
-7.715305220686808907e-01,-7.724463432483210656e-01,-7.724463432483210656e-01,-7.724463432483210656e-01,6.381451557256104934e+02
-8.491310215239634696e-01,-8.494859116549230427e-01,-8.494859116549230427e-01,-8.494859116549232647e-01,6.550693370528204014e+02
-9.155802518193215667e-01,-9.153789444860992441e-01,-9.153789444860992441e-01,-9.153789444860994662e-01,6.721467567508152570e+02
-9.684191980394878385e-01,-9.676661022399782874e-01,-9.676661022399782874e-01,-9.676661022399780654e-01,6.893695473272185836e+02
-1.006303870322279526e+00,-1.004979051321432282e+00,-1.004979051321432282e+00,-1.004979051321432282e+00,7.067367028983634327e+02
-1.027896125282971695e+00,-1.025962220046604978e+00,-1.025962220046604978e+00,-1.025962220046605200e+00,7.241991768066836812e+02
-1.031714103820352557e+00,-1.029135007386802192e+00,-1.029135007386802192e+00,-1.029135007386802414e+00,7.416227142282497198e+02
-1.017103745031684436e+00,-1.013855203984722397e+00,-1.013855203984722397e+00,-1.013855203984722397e+00,7.587776050538035406e+02
-9.845200903258422009e-01,-9.805948284194958564e-01,-9.805948284194958564e-01,-9.805948284194958564e-01,7.753485759098343806e+02
-9.349822654900831198e-01,-9.303894574404950601e-01,-9.303894574404950601e-01,-9.303894574404947271e-01,7.909607883816338472e+02
-8.695493253410024881e-01,-8.643221943308365685e-01,-8.643221943308365685e-01,-8.643221943308366795e-01,8.052110907301060934e+02
-7.885331259890628886e-01,-7.827645869318500260e-01,-7.827645869318500260e-01,-7.827645869318504701e-01,8.176858042598922793e+02
-6.915233291290383555e-01,-6.853857125621259927e-01,-6.853857125621259927e-01,-6.853857125621257707e-01,8.279650090225894701e+02
-5.785902872937130903e-01,-5.722808148964808606e-01,-5.722808148964808606e-01,-5.722808148964808606e-01,8.356331476181256903e+02
-4.498947863951337500e-01,-4.435556671238510273e-01,-4.435556671238510273e-01,-4.435556671238509163e-01,8.403014610031166285e+02
-3.041390641485349211e-01,-2.978395611147042765e-01,-2.978395611147042765e-01,-2.978395611147042765e-01,8.416257509530292964e+02
-1.390520192974975255e-01,-1.328205873467659393e-01,-1.328205873467659393e-01,-1.328205873467664389e-01,8.393101446800159238e+02
4.706507629053202635e-02,5.321018396514413246e-02,5.321018396514413246e-02,5.321018396514440307e-02,8.331020741025797633e+02
2.547221544608708754e-01,2.607436172997468216e-01,2.607436172997468216e-01,2.607436172997470436e-01,8.227803435955114537e+02
4.822650103598110083e-01,4.880790573737369131e-01,4.880790573737369131e-01,4.880790573737369131e-01,8.081356875546240417e+02
7.246554495561117193e-01,7.301262966920735176e-01,7.301262966920735176e-01,7.301262966920737396e-01,7.889500017394950646e+02
9.750525080532729261e-01,9.799989552980419294e-01,9.799989552980419294e-01,9.799989552980419294e-01,7.649860758442948736e+02
1.227925945138089059e+00,1.232142485285490530e+00,1.232142485285490530e+00,1.232142485285490752e+00,7.359999274862112770e+02
1.478497978480302066e+00,1.481837512109767996e+00,1.481837512109767996e+00,1.481837512109767996e+00,7.017828105839664659e+02
1.719052267216474750e+00,1.721583616026705288e+00,1.721583616026705288e+00,1.721583616026704622e+00,6.622283864503400537e+02
1.937387099919108291e+00,1.939580907749030914e+00,1.939580907749030914e+00,1.939580907749031136e+00,6.174014983991521603e+02
2.118961750654976495e+00,2.121879136546481970e+00,2.121879136546481970e+00,2.121879136546481526e+00,5.675833565407029937e+02
2.250473174164014711e+00,2.255965152435315701e+00,2.255965152435315701e+00,2.255965152435316590e+00,5.132945843526356384e+02
2.322608695336457973e+00,2.333491179291504292e+00,2.333491179291504292e+00,2.333491179291504292e+00,4.553209117595535531e+02
2.330857086029928915e+00,2.350965013683327776e+00,2.350965013683327776e+00,2.350965013683328664e+00,3.947534015322064533e+02
2.274327737839247909e+00,2.308264202598417913e+00,2.308264202598417913e+00,2.308264202598417913e+00,3.330162695337877494e+02
2.153672714208051620e+00,2.205870352900725084e+00,2.205870352900725084e+00,2.205870352900724640e+00,2.718429674234875506e+02
1.969882147764441038e+00,2.042551374962478850e+00,2.042551374962478850e+00,2.042551374962478850e+00,2.131839673135961846e+02
1.724615742232445736e+00,1.814980279167779154e+00,1.814980279167779154e+00,1.814980279167778709e+00,1.590556469473208949e+02
1.422139262268995008e+00,1.521013678380325862e+00,1.521013678380325862e+00,1.521013678380325862e+00,1.113307252327220596e+02
1.073867306695033719e+00,1.167763614342055778e+00,1.167763614342055778e+00,1.167763614342055778e+00,7.146767983408358305e+01
7.057225262224720019e-01,7.815812033637448142e-01,7.815812033637448142e-01,7.815812033637447032e-01,4.024789144749254888e+01
3.600491197234349516e-01,4.091827395309704518e-01,4.091827395309704518e-01,4.091827395309703963e-01,1.761812383762654832e+01
8.092426297430350968e-02,1.005990010960145925e-01,1.005990010960145925e-01,1.005990010960146064e-01,2.709720379515048627e+00
-1.067599687075464904e-01,-1.135125335267645336e-01,-1.135125335267645336e-01,-1.135125335267645197e-01,-5.917499423611951137e+00
-2.037646392145736896e-01,-2.299816511440977984e-01,-2.299816511440977984e-01,-2.299816511440977984e-01,-9.902734213416874098e+00
-2.284399961674253854e-01,-2.661196889232196883e-01,-2.661196889232196883e-01,-2.661196889232197438e-01,-1.078006973256109191e+01
-2.057610879578394836e-01,-2.481565433731560688e-01,-2.481565433731560688e-01,-2.481565433731560133e-01,-9.818133398151884350e+00
-1.593133337694036811e-01,-2.017792398608309612e-01,-2.017792398608309612e-01,-2.017792398608309890e-01,-7.967270509127196476e+00
-1.070956459477480360e-01,-1.468806857895961493e-01,-1.468806857895961493e-01,-1.468806857895961770e-01,-5.873238351386048883e+00
-6.039448592497667634e-02,-9.610608356198148405e-02,-9.610608356198148405e-02,-9.610608356198148405e-02,-3.925963828693629587e+00
-2.459921160585776950e-02,-5.571389395298483038e-02,-5.571389395298483038e-02,-5.571389395298483038e-02,-2.321379406755964325e+00
-8.373898297894352043e-04,-2.733590068589004940e-02,-2.733590068589004940e-02,-2.733590068589004940e-02,-1.121875731762457917e+00
1.238594594459931433e-02,-9.794595995262160570e-03,-9.794595995262160570e-03,-9.794595995262158836e-03,-3.075678037342950422e-01
1.783080294310617278e-02,-5.979411739696307475e-04,-5.979411739696307475e-04,-5.979411739696309644e-04,1.842558089607392868e-01
1.848044251742205629e-02,3.013449025843706157e-03,3.013449025843706157e-03,3.013449025843707458e-03,4.316322944608215750e-01
1.685333860907340525e-02,3.444355373331108288e-03,3.444355373331108288e-03,3.444355373331110023e-03,5.105314793446732446e-01
1.470694395612771530e-02,2.468236434498130571e-03,2.468236434498130571e-03,2.468236434498130571e-03,4.856253965487571933e-01
1.305001810720017412e-02,1.196789934322892894e-03,1.196789934322892894e-03,1.196789934322892678e-03,4.066365806549018247e-01
1.227679702717628454e-02,1.941581313611152025e-04,1.941581313611152025e-04,1.941581313611147146e-04,3.083226450624603765e-01
1.234014619772908807e-02,-3.562246505482030722e-04,-3.562246505482030722e-04,-3.562246505482024759e-04,2.125298352499335186e-01
1.297810116440356251e-02,-4.887265505390812111e-04,-4.887265505390812111e-04,-4.887265505390814280e-04,1.309872796076713974e-01
1.389779838747419102e-02,-3.330808274179279313e-04,-3.330808274179279313e-04,-3.330808274179274976e-04,6.828325644072456846e-02
1.482719044153099283e-02,-3.698390590820156411e-05,-3.698390590820156411e-05,-3.698390590820161832e-05,2.442245777687238745e-02
1.551042525013070043e-02,2.763860945697269337e-04,2.763860945697269337e-04,2.763860945697269337e-04,-3.126236498323145020e-03
1.573831664498420713e-02,5.254633457635632821e-04,5.254633457635632821e-04,5.254633457635632821e-04,-1.794575714437985844e-02
1.540866604211649227e-02,6.722503478852945693e-04,6.722503478852945693e-04,6.722503478852943524e-04,-2.373717848498637858e-02
1.457258219320015091e-02,7.128542361943798799e-04,7.128542361943798799e-04,7.128542361943798799e-04,-2.375254695899521942e-02
1.342456634099734904e-02,6.658262143923756021e-04,6.658262143923756021e-04,6.658262143923758189e-04,-2.057165612465076607e-02
1.222014246761803612e-02,5.601523497949951200e-04,5.601523497949951200e-04,5.601523497949950116e-04,-1.604980198818921344e-02
1.118242094647300434e-02,4.258214067029213418e-04,4.258214067029213418e-04,4.258214067029213418e-04,-1.139168195661472913e-02
1.045678078499444157e-02,2.883701066412461592e-04,2.883701066412461592e-04,2.883701066412462134e-04,-7.285858716048082898e-03
1.010567425042731629e-02,1.654720377820002701e-04,1.654720377820002701e-04,1.654720377820003243e-04,-4.034918477044634015e-03
1.013414015492921164e-02,6.721333583132755858e-05,6.721333583132755858e-05,6.721333583132755858e-05,-1.694941667971646684e-03
1.052875245363770092e-02,-3.131881141989161813e-06,-3.131881141989161813e-06,-3.131881141989158425e-06,-1.726286371567025898e-04
1.127614709935010652e-02,-4.708245541743308858e-05,-4.708245541743308858e-05,-4.708245541743308858e-05,6.930942079870427378e-04
1.236879190364577503e-02,-6.889164808609659024e-05,-6.889164808609659024e-05,-6.889164808609659024e-05,1.078511359788436120e-03
1.382165609127228474e-02,-7.420574830131296154e-05,-7.420574830131296154e-05,-7.420574830131294799e-05,1.147430928665086952e-03
1.566887800968498959e-02,-6.848726964915211122e-05,-6.848726964915211122e-05,-6.848726964915212477e-05,1.031082802063372971e-03
1.792634220838772857e-02,-5.665808738125605845e-05,-5.665808738125605845e-05,-5.665808738125604490e-05,8.284515046502389287e-04
2.056246005551701575e-02,-4.250961389861862859e-05,-4.250961389861862859e-05,-4.250961389861862181e-05,6.050890599246978602e-04
2.347504736013869553e-02,-2.869257213566048557e-05,-2.869257213566048557e-05,-2.869257213566048557e-05,4.001025392444822909e-04
2.644999022423648663e-02,-1.687542747876219008e-05,-1.687542747876219008e-05,-1.687542747876219008e-05,2.331896948586466344e-04
2.916327714163275200e-02,-7.749310817523823205e-06,-7.749310817523823205e-06,-7.749310817523823205e-06,1.092992697186035697e-04
3.131270658559450609e-02,-1.475851786845302820e-06,-1.475851786845302820e-06,-1.475851786845303032e-06,2.624498865802433570e-05
3.268579876989749500e-02,2.283162939340252220e-06,2.283162939340252220e-06,2.283162939340252220e-06,-2.330892308389347970e-05
3.290767542370938437e-02,4.048278958223964791e-06,4.048278958223964791e-06,4.048278958223965638e-06,-4.760661767558563762e-05
3.121836860733982061e-02,4.403713227390908766e-06,4.403713227390908766e-06,4.403713227390907072e-06,-5.458044119748021804e-05
2.676437171824115266e-02,3.930891535849595459e-06,3.930891535849595459e-06,3.930891535849597153e-06,-5.121571957028172017e-05
1.930120602284787767e-02,3.056435293000851787e-06,3.056435293000851787e-06,3.056435293000851364e-06,-4.237511859739163906e-05
9.924384007359307244e-03,2.121613680151357388e-06,2.121613680151357388e-06,2.121613680151356965e-06,-3.186451339062416682e-05
1.091677238592887950e-03,1.305016843572821282e-06,1.305016843572821282e-06,1.305016843572821494e-06,-2.174102041929330161e-05
-4.770366859012630835e-03,6.917007373758445130e-07,6.917007373758445130e-07,6.917007373758446188e-07,-1.321014168802360551e-05
-7.101435621334042936e-03,2.939155417767730454e-07,2.939155417767730454e-07,2.939155417767730454e-07,-6.754206438521207660e-06
-7.517473557722742332e-03,6.952098292228525201e-08,6.952098292228525201e-08,6.952098292228529172e-08,-2.226260613082568697e-06
-8.316298822294293167e-03,-2.586184630017022306e-08,-2.586184630017022306e-08,-2.586184630017021975e-08,5.331071467598793027e-07
-1.071568178815191300e-02,-4.679099038442487942e-08,-4.679099038442487942e-08,-4.679099038442486618e-08,2.017955069909433817e-06
-1.429800067748925214e-02,-3.088955396132172022e-08,-3.088955396132172022e-08,-3.088955396132174007e-08,2.557989881027055440e-06
-1.777369768485682899e-02,-4.909618532883555044e-09,-4.909618532883555044e-09,-4.909618532883555044e-09,2.506296062968734586e-06
-1.994658362554864103e-02,1.626153942523687919e-08,1.626153942523687919e-08,1.626153942523688250e-08,2.159640670985374580e-06
-2.003696531656877847e-02,2.728388724361498222e-08,2.728388724361498222e-08,2.728388724361497560e-08,1.655350230940799862e-06
-1.764800671122668252e-02,2.882263709574739949e-08,2.882263709574739949e-08,2.882263709574739949e-08,1.173688346188075995e-06
-1.283159708378385153e-02,2.325266841850867245e-08,2.325266841850867245e-08,2.325266841850867907e-08,7.372638384186578113e-07
-6.100129192106933801e-03,1.488356141762259023e-08,1.488356141762259023e-08,1.488356141762259354e-08,4.003040145523355804e-07
1.689217073594937021e-03,6.747650982931408337e-09,6.747650982931408337e-09,6.747650982931408337e-09,1.642723866962812534e-07
9.148613087009703146e-03,3.633086860272830285e-11,3.633086860272830285e-11,3.633086860272836747e-11,2.700537298130054239e-09
1.384876423837800782e-02,-3.571093533511845882e-09,-3.571093533511845882e-09,-3.571093533511845882e-09,-7.682095605464551930e-08
1.293532752023308571e-02,-5.487832133240409571e-09,-5.487832133240409571e-09,-5.487832133240410399e-09,-1.190596748626122694e-07
6.492843018607272719e-03,-5.507684980330104213e-09,-5.507684980330104213e-09,-5.507684980330105867e-09,-1.214041441707823953e-07
1.888788778349738566e-05,-4.826975400817544367e-09,-4.826975400817544367e-09,-4.826975400817543540e-09,-1.074246166699631125e-07
-5.339978804934897814e-04,-3.975445083475616852e-09,-3.975445083475616852e-09,-3.975445083475616025e-09,-8.757282950458358940e-08
4.064505564375701929e-03,-2.884091721893858059e-09,-2.884091721893858059e-09,-2.884091721893858059e-09,-6.057559665140264410e-08
7.847328794115664488e-03,-2.143588365105459835e-09,-2.143588365105459835e-09,-2.143588365105459835e-09,-4.213236969440669410e-08
7.115122345503727824e-03,-1.259909489879282552e-09,-1.259909489879282552e-09,-1.259909489879282552e-09,-2.256757943554465460e-08
3.372156803705583707e-03,-6.589447956264542350e-10,-6.589447956264542350e-10,-6.589447956264543384e-10,-1.073883428396995726e-08
-8.630993902259720440e-05,-1.872849210094786002e-10,-1.872849210094786002e-10,-1.872849210094786002e-10,-2.537959780857030298e-09
-1.451022324537066871e-03,1.757059180262770100e-10,1.757059180262770100e-10,1.757059180262769842e-10,3.567405593201080392e-09
-8.253316284830195361e-04,2.426137597911995046e-10,2.426137597911995046e-10,2.426137597911994529e-10,4.458049042245342265e-09
6.096855049357761350e-04,3.430932564144365317e-10,3.430932564144365317e-10,3.430932564144364800e-10,6.431880655077964301e-09
1.691358089901171154e-03,2.591421620566653782e-10,2.591421620566653782e-10,2.591421620566653782e-10,5.070122621746839139e-09
1.949490824944058714e-03,2.111890516497532643e-10,2.111890516497532643e-10,2.111890516497532643e-10,4.435446915396175291e-09
1.523923636621748101e-03,1.529871853481650277e-10,1.529871853481650277e-10,1.529871853481650277e-10,3.502735347383743538e-09
7.830263447352663010e-04,7.474543597052940537e-11,7.474543597052940537e-11,7.474543597052939245e-11,1.883851670201580667e-09
4.199385873791098997e-05,6.002801319250602984e-11,6.002801319250602984e-11,6.002801319250602984e-11,1.674949647886251390e-09
-5.444502029550039651e-04,1.238350300937871879e-11,1.238350300937871879e-11,1.238350300937871879e-11,4.057023773918335701e-10
-9.406504952331193933e-04,9.039279485874451093e-12,9.039279485874451093e-12,9.039279485874451093e-12,3.262429031476265408e-10
-1.144296184602605496e-03,-2.093050014488662412e-12,-2.093050014488662412e-12,-2.093050014488662412e-12,-6.926121769987033003e-11
-1.150552199812086797e-03,-8.327156877564191686e-12,-8.327156877564191686e-12,-8.327156877564191686e-12,-3.341133230662126892e-10
-9.663307455949158306e-04,-2.388913582968731885e-12,-2.388913582968731885e-12,-2.388913582968731885e-12,-1.173452233343091312e-10
-6.298932201470427072e-04,-8.206419332230217812e-12,-8.206419332230217812e-12,-8.206419332230217812e-12,-4.179102905515978504e-10
-2.120150047492668660e-04,-1.960651492444927890e-12,-1.960651492444927890e-12,-1.960651492444927890e-12,-1.159249365979025400e-10
1.986972892754472226e-04,-3.463993235661162066e-12,-3.463993235661162066e-12,-3.463993235661162873e-12,-2.191460447394381833e-10
5.198847859968154560e-04,-1.913708981043124420e-12,-1.913708981043124420e-12,-1.913708981043124420e-12,-1.323325907504675264e-10
6.990597983713725148e-04,-2.535795448649963549e-13,-2.535795448649963549e-13,-2.535795448649964558e-13,-2.003411439541357215e-11
7.250914852101126217e-04,-1.324708240597782821e-12,-1.324708240597782821e-12,-1.324708240597782821e-12,-1.126273909991229326e-10
6.253176763702579955e-04,5.363840929973295824e-13,5.363840929973295824e-13,5.363840929973294814e-13,5.228871184504887077e-11
4.551135516240939418e-04,-4.168328266430328463e-13,-4.168328266430328463e-13,-4.168328266430328463e-13,-4.523948286384745000e-11
2.848594605650846506e-04,2.083911599354617134e-13,2.083911599354617134e-13,2.083911599354617134e-13,2.632493776186784603e-11
1.840152109701110293e-04,1.493774395985878351e-13,1.493774395985878351e-13,1.493774395985878099e-13,2.183006496601665055e-11
2.037187297493934309e-04,-7.786140833979755098e-14,-7.786140833979755098e-14,-7.786140833979755098e-14,-1.396753165861181583e-11
