-6.506050500737823317e-01,4.283260535979168532e-02,-1.573942112698940576e-01
-6.507428522420070083e-01,4.363369300698143050e-02,-1.572783155641213071e-01
-6.507741137431944933e-01,4.445277538898389363e-02,-1.571303590802531069e-01
-6.507083199714416288e-01,4.529068534609786978e-02,-1.569530270726021137e-01
-6.505742994666888768e-01,4.615015291195345704e-02,-1.567537159854276996e-01
-6.503806328870604947e-01,4.703317031963795414e-02,-1.565349310243274450e-01
-6.501257877765677096e-01,4.794163765633858987e-02,-1.562967758290432496e-01
-6.498189494261190635e-01,4.887863474781810325e-02,-1.560421288563983433e-01
-6.494724871004615707e-01,4.984771663970567757e-02,-1.557749914228536703e-01
-6.490891775755217585e-01,5.085183747304852786e-02,-1.554975133285451394e-01
-6.486673287596399495e-01,5.189356299842137754e-02,-1.552112855979145833e-01
-6.482091475083736620e-01,5.297562974458742274e-02,-1.549194065375214535e-01
-6.477177022389519756e-01,5.410076384878860500e-02,-1.546257701780903993e-01
-6.471917568556192490e-01,5.527128816744582285e-02,-1.543337243664182623e-01
-6.466277369010864362e-01,5.648921424227767996e-02,-1.540463048222585896e-01
-6.460231144210158982e-01,5.775655261368387722e-02,-1.537668133290652217e-01
-6.453755323297200031e-01,5.907539142182342135e-02,-1.534985426563478805e-01
-6.446809911633160084e-01,6.044776820459089178e-02,-1.532443963748485738e-01
-6.439343791494814839e-01,6.187551780191345718e-02,-1.530069706816909736e-01
-6.431305843642443065e-01,6.336018903525672541e-02,-1.527886094306999121e-01
-6.422644694562216205e-01,6.490309855898510061e-02,-1.525912024956773416e-01
-6.413304653842224479e-01,6.650547414686515391e-02,-1.524160436670007612e-01
-6.403225084803609857e-01,6.816850145754294044e-02,-1.522638322801870281e-01
-6.392341415528504101e-01,6.989323512633976998e-02,-1.521346949502521972e-01
-6.380586234894163322e-01,7.168056980026314695e-02,-1.520283005057362080e-01
-6.367890542690857192e-01,7.353138301897807483e-02,-1.519441403436503357e-01
-6.354184933972506499e-01,7.544670222936292192e-02,-1.518817743950726107e-01
-6.339400565471119409e-01,7.742773719403733823e-02,-1.518408086865299933e-01
-6.323470130184279947e-01,7.947584249995542915e-02,-1.518206840509928324e-01
-6.306329034638671338e-01,8.159254730020920610e-02,-1.518205527112818087e-01
-6.287916444741681321e-01,8.377962031214444827e-02,-1.518393195286096009e-01
-6.268175661284584033e-01,8.603904708874469953e-02,-1.518756602418699919e-01
-6.247053817827022959e-01,8.837293135433763047e-02,-1.519278880134660448e-01
-6.224501470090395561e-01,9.078344599001905713e-02,-1.519937928887667711e-01
-6.200472504441286725e-01,9.327287460677527453e-02,-1.520706423299763022e-01
-6.174924190751081010e-01,9.584366297341846697e-02,-1.521553440926845802e-01
-6.147816961887524467e-01,9.849840831876444103e-02,-1.522446260919572691e-01
-6.119113802434305027e-01,1.012397699313550004e-01,-1.523351619657981326e-01
-6.088779389723153468e-01,1.040702727907421021e-01,-1.524237051446734048e-01
-6.056779047927454140e-01,1.069919595085405684e-01,-1.525072809862149659e-01
-6.023077605195295003e-01,1.100059087106036448e-01,-1.525833923244900581e-01
-5.987638633768658236e-01,1.131117196858219820e-01,-1.526502002198108221e-01
-5.950424619167400397e-01,1.163070645844064555e-01,-1.527067079971602404e-01
-5.911397805046647580e-01,1.195873438118995324e-01,-1.527529348213110261e-01
-5.870520646193536640e-01,1.229454346274196641e-01,-1.527899692738048654e-01
-5.827755194288175566e-01,1.263715384006036668e-01,-1.528198393981404779e-01
-5.783061965546271166e-01,1.298531742450093063e-01,-1.528452748666273009e-01
-5.736399353804817469e-01,1.333753823118193349e-01,-1.528694450037974828e-01
-5.687724027860935339e-01,1.369211658777381713e-01,-1.528956573829171606e-01
-5.636992082106735413e-01,1.404721279055458349e-01,-1.529270186714681568e-01
-5.584160704247228546e-01,1.440091783538416381e-01,-1.529661687215488619e-01
-5.529190274421945661e-01,1.475131630168433072e-01,-1.530151698597181920e-01
-5.472046673098076575e-01,1.509653428701996924e-01,-1.530754913643470327e-01
-5.412703485267241765e-01,1.543477813714786984e-01,-1.531480193363784492e-01
-5.351143956919740541e-01,1.576437264334439592e-01,-1.532331314450656179e-01
-5.287362665916848226e-01,1.608379522722837296e-01,-1.533308661864971612e-01
-5.221366820047101953e-01,1.639169205394512829e-01,-1.534411050108643038e-01
-5.153177147133427560e-01,1.668687063841045592e-01,-1.535637034989617566e-01
-5.082828391568718907e-01,1.696828255619269865e-01,-1.536986127794103818e-01
-5.010369206084128724e-01,1.723501447018422339e-01,-1.538459818925677625e-01
-4.935861090870563017e-01,1.748629023022491569e-01,-1.540061022319426653e-01
-4.859376492745161591e-01,1.772147189534168110e-01,-1.541791511461753084e-01
-4.780996759446451416e-01,1.794004993923348779e-01,-1.543649491908762328e-01
-4.700810448403923703e-01,1.814162536039253260e-01,-1.545629715201402854e-01
-4.618911736217208852e-01,1.832589271928953822e-01,-1.547725874267421031e-01
-4.535398437115991110e-01,1.849262977362502447e-01,-1.549933133208616365e-01
-4.450369609807500182e-01,1.864169405670806079e-01,-1.552249445489469193e-01
-4.363923065324625816e-01,1.877302392361743233e-01,-1.554675672629732275e-01
-4.276152943517771976e-01,1.888663942953119068e-01,-1.557214738636862328e-01
-4.187147458541493616e-01,1.898263710776442181e-01,-1.559870116998793299e-01
-4.096987128928329946e-01,1.906117650597570767e-01,-1.562644424942073174e-01
-4.005743785246467237e-01,1.912246429410860982e-01,-1.565538689417500517e-01
-3.913480237254440830e-01,1.916674449692465920e-01,-1.568551883041455208e-01
-3.820250254836276560e-01,1.919429597928157816e-01,-1.571680219355170161e-01
-3.726098747120591970e-01,1.920543023490107193e-01,-1.574916743637569394e-01
-3.631062270587445129e-01,1.920048493745064033e-01,-1.578252118013598049e-01
-3.535169925115275724e-01,1.917981667571600490e-01,-1.581676291499864162e-01
-3.438444487094924340e-01,1.914379682494330714e-01,-1.585179606756522697e-01
-3.340903466178861692e-01,1.909280820188372085e-01,-1.588752455404180419e-01
-3.242559712192161769e-01,1.902723897984928692e-01,-1.592384147019033913e-01
-3.143421477352869586e-01,1.894747594802235202e-01,-1.596062380524183866e-01
-3.043492478361941589e-01,1.885390106586857795e-01,-1.599774007660077491e-01
-2.942772785528636748e-01,1.874689069101879157e-01,-1.603506581919212637e-01
-2.841260672759283179e-01,1.862681495064038018e-01,-1.607249615291793110e-01
-2.738954551847524455e-01,1.849403849832972901e-01,-1.610994845574546530e-01
-2.635854000828120047e-01,1.834892532420753786e-01,-1.614735614302681144e-01
-2.531959704183860960e-01,1.819184614385433441e-01,-1.618465906852343539e-01
-2.427272786926494563e-01,1.802318434788795221e-01,-1.622179573751726944e-01
-2.321794059854345171e-01,1.784333938400611830e-01,-1.625870209456385662e-01
-2.215523542881706609e-01,1.765272904374690921e-01,-1.629532103340589622e-01
-2.108460488246623188e-01,1.745179039088023965e-01,-1.633161904746281978e-01
-2.000603737214690925e-01,1.724097729579457394e-01,-1.636759464022825017e-01
-1.891951892351591002e-01,1.702075474041130632e-01,-1.640326555616583859e-01
-1.782503073916356651e-01,1.679159301988382980e-01,-1.643864393025184500e-01
-1.672254644725087447e-01,1.655396420048029504e-01,-1.647372378376540381e-01
-1.561203313478121968e-01,1.630834013550938044e-01,-1.650849058449956053e-01
-1.449345485679491841e-01,1.605519052288740534e-01,-1.654293705512885349e-01
-1.336677502380672622e-01,1.579498146559902005e-01,-1.657706782536350343e-01
-1.223195657418896520e-01,1.552817610750286959e-01,-1.661089405009946451e-01
-1.108896016624246333e-01,1.525523743444214264e-01,-1.664442653856937349e-01
-9.937740532073707778e-02,1.497663185611518566e-01,-1.667766851307548870e-01
-8.778243834832785697e-02,1.469283266559553713e-01,-1.671060949230376569e-01
-7.610410783858889694e-02,1.440432281754800981e-01,-1.674322971579477737e-01
-6.434185039018160135e-02,1.411159507279761416e-01,-1.677551752190100109e-01
-5.249519689862404415e-02,1.381514752256012557e-01,-1.680748432165864448e-01
-4.056377035917699270e-02,1.351547657044160078e-01,-1.683916283004142089e-01
-2.854725072362084004e-02,1.321307340115288054e-01,-1.687059544696764002e-01
-1.644535438942798522e-02,1.290842729125948329e-01,-1.690182892470499521e-01
-4.257827478719222736e-03,1.260203184910237972e-01,-1.693291697027038134e-01
8.015542798024515025e-03,1.229438833888318872e-01,-1.696391979205745248e-01
2.037484727913798505e-02,1.198600723679355412e-01,-1.699489637385261931e-01
3.281989562003644056e-02,1.167741483002975172e-01,-1.702589617642145947e-01
4.535009087816718742e-02,1.136916536146177215e-01,-1.705695534895678989e-01
5.796446490933748752e-02,1.106184782193223304e-01,-1.708809590910556064e-01
7.066184292018809487e-02,1.075607820408751580e-01,-1.711932711070422719e-01
8.344095135331125457e-02,1.045248537017378632e-01,-1.715065120306526469e-01
9.630031779991063412e-02,1.015170980001265238e-01,-1.718207081157788196e-01
1.092380030944308938e-01,9.854421791859116486e-02,-1.721358850872841129e-01
1.222513666845968794e-01,9.561343429250557246e-02,-1.724519511010446093e-01
1.353370281892053439e-01,9.273255602967866995e-02,-1.727685767137659423e-01
1.484909455210748630e-01,8.990990622276945343e-02,-1.730851930077875467e-01
1.617083270974190023e-01,8.715425640832415166e-02,-1.734010600429433668e-01
1.749832463238265023e-01,8.447483749936499087e-02,-1.737152698552228702e-01
1.883082622928295424e-01,8.188132064025192836e-02,-1.740267167849152696e-01
2.016745321691139625e-01,7.938363746436544188e-02,-1.743342416187881605e-01
2.150724856468727020e-01,7.699165872790857124e-02,-1.746370090223391958e-01
2.284925515940262331e-01,7.471488087690562885e-02,-1.749348630108726321e-01
2.419253842751456496e-01,7.256223967529257246e-02,-1.752283735917791740e-01
2.553615486055904049e-01,7.054203701557956729e-02,-1.755186019170253131e-01
2.687910407562514870e-01,6.866188614167539894e-02,-1.758068488578536093e-01
2.822029500128017121e-01,6.692861878256137209e-02,-1.760945423627621742e-01
2.955852858435266128e-01,6.534817930844308287e-02,-1.763831938943935806e-01
3.089248846453338526e-01,6.392554665006304482e-02,-1.766743279704458824e-01
3.222073663302200686e-01,6.266467023991417751e-02,-1.769694099652585895e-01
3.354171426333853456e-01,6.156837703370643400e-02,-1.772698235998066696e-01
3.485374598878790420e-01,6.063824899367496746e-02,-1.775768575352127954e-01
3.615504608421042376e-01,5.987450946798227036e-02,-1.778916388705583940e-01
3.744372627005221332e-01,5.927592661238112459e-02,-1.782150597789985691e-01
3.871780331388372520e-01,5.883970384459019654e-02,-1.785478042516543407e-01
