# InvDyn,Takahashi,Zelik,Frigo,GRF
-1.747263410357825439e-02,2.386570240837256709e-19,2.386570240837256709e-19,2.386570240837255746e-19,-2.764269683472312784e-18
-7.617885864413862125e-03,-3.328669284223329109e-19,-3.328669284223329109e-19,-3.328669284223328627e-19,4.412636511592359359e-18
7.964529877279094561e-04,3.279265492217076683e-19,3.279265492217076683e-19,3.279265492217076201e-19,-5.098571363594297630e-18
6.587492570865102065e-03,-2.220693267383953740e-19,-2.220693267383953740e-19,-2.220693267383954222e-19,4.181746099460583394e-18
9.402340911951601390e-03,6.822134131626389221e-20,6.822134131626389221e-20,6.822134131626390424e-20,-1.626240429931734402e-18
9.621002293603490504e-03,7.118356439009156621e-20,7.118356439009156621e-20,7.118356439009159028e-20,-2.341436298469073237e-18
8.047638145758704772e-03,-1.295257019186967249e-19,-1.295257019186967249e-19,-1.295257019186967249e-19,6.673694971662618206e-18
5.689357488242400424e-03,8.753603837795292148e-20,8.753603837795292148e-20,8.753603837795290945e-20,-1.009670517486324260e-17
3.561537312181944828e-03,1.768313152547211089e-20,1.768313152547211089e-20,1.768313152547209885e-20,1.109004387640101030e-17
2.488081162544876490e-03,-9.670968334687283386e-20,-9.670968334687283386e-20,-9.670968334687280979e-20,-8.609379258841557188e-18
2.958817606310203737e-03,4.752701334816213289e-20,4.752701334816213289e-20,4.752701334816213289e-20,2.409816319537313260e-18
5.037881940871261240e-03,1.905314998552000385e-19,1.905314998552000385e-19,1.905314998552000385e-19,6.521519439012022533e-18
8.360392563248039699e-03,-5.888202500710594313e-19,-5.888202500710594313e-19,-5.888202500710594313e-19,-1.596954852754048375e-17
1.226745859076295957e-02,1.009349562583089306e-18,1.009349562583089306e-18,1.009349562583089499e-18,2.286345914090183754e-17
1.603472301199605765e-02,-1.226454609431570792e-18,-1.226454609431570792e-18,-1.226454609431570792e-18,-2.405034792125559656e-17
1.911369504018554932e-02,9.979489236956263304e-19,9.979489236956263304e-19,9.979489236956265230e-19,1.737345596787619182e-17
2.125585754253224088e-02,-1.692440266846603792e-19,-1.692440266846603792e-19,-1.692440266846603792e-19,-2.690547005764172570e-18
2.244020249353259958e-02,-1.217447557717741032e-18,-1.217447557717741032e-18,-1.217447557717741032e-18,-1.743264858765167196e-17
2.279832246864131953e-02,2.852543793109829694e-18,2.852543793109829694e-18,2.852543793109829309e-18,3.778670069892526096e-17
2.265398083247788241e-02,-4.167227817938212236e-18,-4.167227817938212236e-18,-4.167227817938213006e-18,-5.147290547204223277e-17
2.244662441825967872e-02,4.460204786541119458e-18,4.460204786541119458e-18,4.460204786541120999e-18,5.175445685289314839e-17
2.247402417424539112e-02,-3.134723157076037013e-18,-3.134723157076037013e-18,-3.134723157076037013e-18,-3.440649990200365798e-17
2.267919456577507931e-02,-1.168952796979877026e-20,-1.168952796979877026e-20,-1.168952796979877026e-20,-6.126156710015820543e-20
2.261142257987061241e-02,4.542486157131820313e-18,4.542486157131820313e-18,4.542486157131819542e-18,4.512191145491468876e-17
2.173445574702699903e-02,-9.294463113049855659e-18,-9.294463113049855659e-18,-9.294463113049857200e-18,-8.861302123671885865e-17
2.005534118976644645e-02,1.254288244553102475e-17,1.254288244553102475e-17,1.254288244553102320e-17,1.151635281180455379e-16
1.824186303913453988e-02,-1.245071604694235398e-17,-1.245071604694235398e-17,-1.245071604694235398e-17,-1.104685696116946180e-16
1.684406528531001354e-02,7.729516012013809493e-18,7.729516012013809493e-18,7.729516012013806411e-18,6.651331587898596090e-17
1.582947052185752768e-02,1.664503737708363980e-18,1.664503737708363980e-18,1.664503737708363402e-18,1.374554608088211550e-17
