# Pank,Pftd,Par,GRF
-2.181328276508955055e-02,7.555116568805772319e-20,-2.181328276508955055e-02,-2.992226436456548731e-19
-3.171245572842109478e-02,-9.343264604286036653e-20,-3.171245572842109478e-02,3.554513062698694453e-19
-4.178888662324141412e-02,7.855686946585999509e-20,-4.178888662324141412e-02,-2.917895884631072583e-19
-5.002314902331494312e-02,-3.142211450090164823e-20,-5.002314902331494312e-02,1.162590059923285056e-19
-5.516201852447875920e-02,-4.189937395945396434e-20,-5.516201852447875920e-02,1.553369593919757934e-19
-5.713681986037615762e-02,1.194892515414134276e-19,-5.713681986037615762e-02,-4.584646520291225686e-19
-5.624100241171860887e-02,-1.714763432019831394e-19,-5.624100241171860887e-02,6.952562805373994532e-19
-5.193839508418539308e-02,1.749863339178441430e-19,-5.193839508418539308e-02,-7.702747857377101768e-19
-4.287643836132592340e-02,-1.216491688192090391e-19,-4.287643836132592340e-02,6.015548418005355599e-19
-2.814038505985061445e-02,3.036953708352111881e-20,-2.814038505985061445e-02,-1.776289641165414896e-19
-8.367554883525862852e-03,6.198028162643785812e-20,-8.367554883525862852e-03,-4.396770875534421430e-19
1.406734590127192187e-02,-1.147688667167129765e-19,1.406734590127192187e-02,1.095161933290743512e-18
3.552957772611223253e-02,1.084321370837866340e-19,3.552957772611223253e-02,-1.578486215051599802e-18
5.200607425071103462e-02,-5.713671525349451978e-20,5.200607425071103462e-02,1.669853562124943546e-18
6.044380717724643498e-02,3.337833871428197849e-21,6.044380717724643498e-02,-1.217920514715200527e-18
6.014570983634789231e-02,6.650966980886760098e-21,6.014570983634789231e-02,2.099269971821779151e-19
5.321098792789867582e-02,4.996381668136416824e-20,5.321098792789867582e-02,1.180440313016450399e-18
4.340105552117182880e-02,-1.580123184652431031e-19,4.340105552117182880e-02,-2.594727754668738146e-18
3.414268957204411037e-02,2.683703891722754137e-19,3.414268957204411037e-02,3.556485029255992040e-18
2.714172678753962176e-02,-3.148860619040953887e-19,2.714172678753962176e-02,-3.596852439046843099e-18
2.239688281982581478e-02,2.380162252573797460e-19,2.239688281982581478e-02,2.418519991717762584e-18
1.912131532140377496e-02,-1.175623894376791955e-20,1.912131532140377496e-02,-4.937519096279852644e-20
1.655755897309785923e-02,-3.337067717199069088e-19,1.655755897309785923e-02,-3.066175703959304809e-18
1.426993640673456312e-02,7.059409529576579680e-19,1.426993640673456312e-02,6.091573941978944139e-18
1.208860446383671315e-02,-9.670805744243829192e-19,1.208860446383671142e-02,-7.963397099083523012e-18
9.950886570453166408e-03,9.725686920997091790e-19,9.950886570453168142e-03,7.685684570938222644e-18
7.856274684022560711e-03,-6.215689948664007470e-19,7.856274684022560711e-03,-4.691576002813370640e-18
5.914569847503356285e-03,-9.502711331279514197e-20,5.914569847503356285e-03,-8.305137784786792492e-19
4.270761587174597661e-03,1.057855264501547838e-18,4.270761587174598528e-03,7.768772439398707018e-18
2.957308952764452041e-03,-2.009190132162766955e-18,2.957308952764450306e-03,-1.418427751994958692e-17
1.900886616133392205e-03,2.592170635172383190e-18,1.900886616133394807e-03,1.771995305468801752e-17
1.071080450430450613e-03,-2.449338585504739655e-18,1.071080450430448227e-03,-1.627870072176672243e-17
5.395404528444611766e-04,1.370470666100131986e-18,5.395404528444625860e-04,8.821275898517986071e-18
3.732897049459287355e-04,5.646995060277857677e-19,3.732897049459292776e-04,3.952187425541115887e-18
5.486989572618764530e-04,-2.928772312538269292e-18,5.486989572618735257e-04,-1.930623329895117584e-17
9.789007646279815865e-04,5.011961416815755676e-18,9.789007646279863570e-04,3.277969026296576589e-17
1.570392624211727761e-03,-6.000998233302775530e-18,1.570392624211721906e-03,-3.918136078300492382e-17
2.246299866260826738e-03,5.234710377651218697e-18,2.246299866260831942e-03,3.414221185134952579e-17
2.942934195183977402e-03,-2.472267647652208054e-18,2.942934195183975234e-03,-1.586411189071235855e-17
3.600771966964190583e-03,-1.912565241050553829e-18,3.600771966964188848e-03,-1.347296866379230202e-17
4.164420888852366116e-03,6.892562308533107998e-18,4.164420888852373055e-03,4.723216886393250267e-17
4.605127268356447832e-03,-1.095544055400138597e-17,4.605127268356436557e-03,-7.521914339341241184e-17
4.959035677797927685e-03,1.248046375814978627e-17,4.959035677797939828e-03,8.607619380364846339e-17
5.319064094280854041e-03,-1.025101421336210711e-17,5.319064094280843633e-03,-7.081187138480648688e-17
5.736972427004025793e-03,3.964002025975948195e-18,5.736972427004030130e-03,2.660749770877310788e-17
6.160634808327202817e-03,5.421341309353593373e-18,6.160634808327208889e-03,4.031714001663732756e-17
6.513354148229872666e-03,-1.565106594578794045e-17,6.513354148229857053e-03,-1.140495743224970934e-16
6.798702989481349504e-03,2.356181317865003999e-17,6.798702989481372923e-03,1.714468957495375915e-16
7.113481302434717518e-03,-2.584555223920771839e-17,7.113481302434692365e-03,-1.878312351357072600e-16
7.569379628437919103e-03,2.007303093229677364e-17,7.569379628437939919e-03,1.449645728654498308e-16
8.193998228884391555e-03,-5.788816328478773024e-18,8.193998228884384616e-03,-3.927484507499282579e-17
8.915595166122518636e-03,-1.466226067156563064e-17,8.915595166122503024e-03,-1.124050575233513564e-16
