-2.803673812044873981e-01,-2.157001407534112347e-01,9.353435629946337260e-01
-2.808512211883909537e-01,-2.172728536502190611e-01,9.348342626496314312e-01
-2.813548822437978991e-01,-2.188683844156406599e-01,9.343104733121994077e-01
-2.818799305995064453e-01,-2.204804021825206295e-01,9.337730436131959078e-01
-2.824289220707225656e-01,-2.221028316702733096e-01,9.332225008764073459e-01
-2.830055020929447829e-01,-2.237306256165956519e-01,9.326588298763524021e-01
-2.836150058619034131e-01,-2.253599853732798086e-01,9.320812225565473508e-01
-2.842654893897481605e-01,-2.269872946589359952e-01,9.314880029315590892e-01
-2.849687558796907827e-01,-2.286077422566203943e-01,9.308766343359961004e-01
-2.857407633976606909e-01,-2.302144938995613621e-01,9.302437868276740573e-01
-2.866013936640004478e-01,-2.317983523577565874e-01,9.295854801975350634e-01
-2.875742946964723323e-01,-2.333476008368927934e-01,9.288971537331205397e-01
-2.886870253059903302e-01,-2.348478145229482283e-01,9.281736396999072936e-01
-2.899705386292869558e-01,-2.362814544900770086e-01,9.274093815522326256e-01
-2.914573003788767380e-01,-2.376272862173887668e-01,9.265991122922665468e-01
-2.931791182124238726e-01,-2.388598443924410120e-01,9.257386128821700755e-01
-2.951662240644434276e-01,-2.399489584232140649e-01,9.248250632001456806e-01
-2.974471492311936416e-01,-2.408592514004111729e-01,9.238571396212021947e-01
-3.000475213269636621e-01,-2.415498297689696039e-01,9.228353941435748498e-01
-3.029875630922591601e-01,-2.419744667546846195e-01,9.217629272487585235e-01
-3.062802030132111830e-01,-2.420822105196663021e-01,9.206457736785077506e-01
-3.099308262703805994e-01,-2.418181947448125313e-01,9.194927099317965480e-01
-3.139374302601899980e-01,-2.411246236836409040e-01,9.183148728704392250e-01
-3.182901649672405520e-01,-2.399417277550528194e-01,9.171255847303828590e-01
-3.229711729714144774e-01,-2.382080864411452448e-01,9.159402431291664426e-01
-3.279554455981404382e-01,-2.358602571616641164e-01,9.147760189216587179e-01
-3.332113143893883911e-01,-2.328330314824239022e-01,9.136514649545530720e-01
-3.386991923199077492e-01,-2.290619129826118039e-01,9.125861587502784866e-01
-3.443697214111175464e-01,-2.244876665482168632e-01,9.116001220617325762e-01
-3.501635074523920532e-01,-2.190610452059623681e-01,9.107127848679350546e-01
-3.560125346905694266e-01,-2.127462945008025963e-01,9.099418054575653114e-01
-3.618415673267814103e-01,-2.055239016211936887e-01,9.093022632859218968e-01
-3.675689840187703616e-01,-1.973936868705127301e-01,9.088062358781848760e-01
-3.731084570809322654e-01,-1.883781262109960053e-01,9.084623056681659925e-01
-3.783726117701140534e-01,-1.785246184327392294e-01,9.082748082357604558e-01
-3.832778985348263001e-01,-1.679057623030825730e-01,9.082431984221782661e-01
-3.877492694336198698e-01,-1.566179111428311621e-01,9.083618959219669220e-01
-3.917244013542564018e-01,-1.447786383265045052e-01,9.086204594152460512e-01
-3.951577016442005541e-01,-1.325228110685269245e-01,9.090039028396789123e-01
-3.980230672313028739e-01,-1.199961690926069635e-01,9.094935719150983866e-01
-4.003138714478947091e-01,-1.073461295462896647e-01,9.100690154036832347e-01
-4.020408296697549622e-01,-9.471136709430212630e-02,9.107101230477145926e-01
-4.032304830130771789e-01,-8.221261591831255378e-02,9.113979719929754530e-01
-4.039255381820784918e-01,-6.994652217732806598e-02,9.121138326106094096e-01
-4.041850252612984584e-01,-5.798325726954211418e-02,9.128375579646892390e-01
-4.040817565005971335e-01,-4.636764813649580513e-02,9.135469201248955784e-01
-4.036970235396931117e-01,-3.512277334277242452e-02,9.142183021455568825e-01
-4.031139395082781185e-01,-2.425464693978254815e-02,9.148283248106950927e-01
-4.024099867049529267e-01,-1.375701298497253658e-02,9.153561859701669912e-01
-4.016487760451286082e-01,-3.615807717818628284e-03,9.157866490815412819e-01
-4.008722525511653201e-01,6.186945340611607613e-03,9.161130709917345571e-01
-4.000957111242469111e-01,1.566988306371206244e-02,9.163393894757295710e-01
-3.993070621271718745e-01,2.484969795243924251e-02,9.164804213113553200e-01
-3.984697247098414330e-01,3.373947510720587406e-02,9.165607051958716278e-01
-3.975278368191784706e-01,4.234821816236174208e-02,9.166123757468790378e-01
-3.964137359194084831e-01,5.068095155285883696e-02,9.166720193854038801e-01
-3.950583482364655730e-01,5.873858834998497980e-02,9.167762429989809725e-01
-3.934031532971922762e-01,6.651818854412840099e-02,9.169565363574401218e-01
-3.914100061406433628e-01,7.401494158431509707e-02,9.172349729023920872e-01
-3.890661038143967687e-01,8.122502941372129748e-02,9.176219599919266390e-01
-3.863849737742453549e-01,8.814624021539883836e-02,9.181159471316054921e-01
-3.834059414556885148e-01,9.477488165364163220e-02,9.187043081775635445e-01
-3.801927747653804368e-01,1.011015131870931921e-01,9.193649645529682335e-01
-3.768304978621233592e-01,1.071089555520981229e-01,9.200687189126270926e-01
-3.734198175501981520e-01,1.127732510960059026e-01,9.207821858061839837e-01
-3.700696550980596689e-01,1.180660259538168499e-01,9.214710325838114668e-01
-3.668888162139237741e-01,1.229568622896045904e-01,9.221031431206819784e-01
-3.639784624737348318e-01,1.274146877074762430e-01,9.226511671328782027e-01
-3.614269890221144532e-01,1.314074516077832488e-01,9.230940435667193134e-01
-3.593069593399802475e-01,1.349012205873526826e-01,9.234176572136251204e-01
-3.576720511589766560e-01,1.378616242098644473e-01,9.236151126903178188e-01
-3.565534771116478097e-01,1.402585982154742061e-01,9.236867128990348119e-01
-3.559581773500519186e-01,1.420712510491947689e-01,9.236392886852234918e-01
-3.558709477007834243e-01,1.432892166642288911e-01,9.234847421426614078e-01
-3.562598602186552443e-01,1.439106135682984566e-01,9.232381314153896845e-01
-3.570827409921465967e-01,1.439392203921725510e-01,9.229157149590795362e-01
-3.582929449494080543e-01,1.433823764795854327e-01,9.225332837976886191e-01
-3.598431077004696776e-01,1.422497517872995942e-01,9.221051707679118747e-01
-3.616861151716097567e-01,1.405531498333107143e-01,9.216441646123539888e-01
-3.637747188762496253e-01,1.383068145085949441e-01,9.211618636086660317e-01
-3.660629089857840857e-01,1.355265805260051359e-01,9.206685031192247681e-01
