# InvDyn,Takahashi,Zelik,Frigo,GRF
1.618161957383458440e-03,1.689141749536997931e-13,1.689141749536997931e-13,1.689141749536997931e-13,-2.319237139168716287e-11
1.545841255795570978e-03,-1.320020918777852963e-13,-1.320020918777852963e-13,-1.320020918777852963e-13,1.653142443575640868e-11
1.472204206569519263e-03,3.987287138856472787e-14,3.987287138856472787e-14,3.987287138856473418e-14,-4.733381453483430226e-12
1.440962115269203096e-03,1.531875005298394719e-13,1.531875005298394719e-13,1.531875005298394466e-13,-1.502430587584846947e-11
1.496553423513292871e-03,-3.788278207884639010e-13,-3.788278207884639010e-13,-3.788278207884639515e-13,3.343292718101058694e-11
1.662383461487378393e-03,5.981235224582008974e-13,5.981235224582008974e-13,5.981235224582008974e-13,-4.704824102158281678e-11
1.933585869446897976e-03,-7.208104337840812177e-13,-7.208104337840812177e-13,-7.208104337840813187e-13,5.037134242068210256e-11
2.260683501993157856e-03,5.080514897486334362e-13,5.080514897486334362e-13,5.080514897486333352e-13,-3.154434198221415715e-11
2.539286661440335203e-03,-1.566024194739480197e-13,-1.566024194739480197e-13,-1.566024194739479944e-13,8.404491477364670577e-12
2.647180924735104308e-03,-9.047893774609624560e-13,-9.047893774609624560e-13,-9.047893774609628599e-13,4.551993547120114458e-11
2.509157053364540792e-03,1.518612740815578491e-12,1.518612740815578491e-12,1.518612740815578491e-12,-6.936807669186605508e-11
2.122634493315009481e-03,-2.863543920628537849e-12,-2.863543920628537849e-12,-2.863543920628537445e-12,1.190149724094538721e-10
1.528767302870201678e-03,2.376920793601885180e-12,2.376920793601885180e-12,2.376920793601885584e-12,-9.118913980891038796e-11
7.780674786686442345e-04,-2.241984389803009981e-12,-2.241984389803009981e-12,-2.241984389803010385e-12,8.072475192661360564e-11
-7.730181044326125863e-05,-4.419911470009108575e-13,-4.419911470009108575e-13,-4.419911470009107565e-13,1.313116137039635856e-11
-9.874072800883995638e-04,3.265025963981033732e-12,3.265025963981033732e-12,3.265025963981034539e-12,-9.993914700845013928e-11
-1.915721765452433429e-03,-5.681047934177757037e-12,-5.681047934177757037e-12,-5.681047934177757037e-12,1.649857633654856506e-10
-2.824581880114294865e-03,1.004585347787817498e-11,1.004585347787817498e-11,1.004585347787817660e-11,-2.870709779116110529e-10
-3.646405797792318451e-03,-5.084644580894402052e-12,-5.084644580894402052e-12,-5.084644580894401245e-12,1.345380806151642548e-10
-4.305040877510179533e-03,9.633573603524637365e-12,9.633573603524637365e-12,9.633573603524635749e-12,-2.687250450159075764e-10
-4.776564241306561175e-03,9.291678928370119640e-12,9.291678928370119640e-12,9.291678928370121255e-12,-2.349983630569562267e-10
-5.106771092695290212e-03,-1.001667164460149753e-12,-1.001667164460149753e-12,-1.001667164460149955e-12,-6.358964729747900898e-12
-5.379891283084675853e-03,3.038257569139310163e-11,3.038257569139310163e-11,3.038257569139310163e-11,-7.211718346713709739e-10
-5.692770911055613538e-03,-1.127482062110076447e-11,-1.127482062110076447e-11,-1.127482062110076286e-11,2.375653677645480033e-10
-6.113423586488366326e-03,3.034505474347823718e-11,3.034505474347823718e-11,3.034505474347823718e-11,-6.897925773890232858e-10
-6.605456789697474948e-03,-8.465217532104578688e-12,-8.465217532104578688e-12,-8.465217532104578688e-12,2.022891009259697115e-10
-7.022938248356830164e-03,-2.108685252113781920e-11,-2.108685252113781920e-11,-2.108685252113781597e-11,4.504714557908669340e-10
-7.223722784193743057e-03,-8.661173613902008943e-12,-8.661173613902008943e-12,-8.661173613902010559e-12,2.346090756017118512e-10
-7.168151942420411017e-03,-1.246976393763366833e-10,-1.246976393763366833e-10,-1.246976393763367091e-10,2.598699507329861624e-09
-6.913173697618700542e-03,-6.888890327122885299e-11,-6.888890327122885299e-11,-6.888890327122886591e-11,1.441171995044698145e-09
-6.545353865290268539e-03,-2.381078800019702762e-10,-2.381078800019702762e-10,-2.381078800019703279e-10,4.756836124721314880e-09
-6.068612947840455567e-03,-2.337531796190061879e-10,-2.337531796190061879e-10,-2.337531796190061879e-10,4.555535243988330381e-09
-5.313339452671143881e-03,-2.878795699125705144e-10,-2.878795699125705144e-10,-2.878795699125705661e-10,5.461361118909308465e-09
-4.049851956686734318e-03,-4.137396303071297483e-10,-4.137396303071297483e-10,-4.137396303071297483e-10,7.695422532975529741e-09
-2.275236040017005693e-03,-1.669700971762352924e-10,-1.669700971762352924e-10,-1.669700971762353183e-10,2.979994344468790384e-09
-3.476078592277931844e-04,-2.671384639233671573e-10,-2.671384639233671573e-10,-2.671384639233671056e-10,4.753938256908051736e-09
1.138488818462262591e-03,3.356730882016676818e-10,3.356730882016676818e-10,3.356730882016677851e-10,-5.849122652541962603e-09
1.498261909753160473e-03,7.703769493819886945e-10,7.703769493819886945e-10,7.703769493819886945e-10,-1.313136548708109746e-08
-2.676428938269397869e-05,1.626876509246915574e-09,1.626876509246915574e-09,1.626876509246915574e-09,-2.711903025392513088e-08
-4.302212311152318891e-03,3.159642999365022852e-09,3.159642999365022852e-09,3.159642999365023265e-09,-5.161545463797575467e-08
-1.223782215154600901e-02,4.164024758294265448e-09,4.164024758294265448e-09,4.164024758294265448e-09,-6.672056707585124123e-08
-2.455190263239295442e-02,6.576872926209392192e-09,6.576872926209392192e-09,6.576872926209390538e-09,-1.029595323637137901e-07
-4.122154742112584674e-02,7.558593139757616622e-09,7.558593139757616622e-09,7.558593139757616622e-09,-1.158375970789081884e-07
-6.046427372001945966e-02,8.847339369120683082e-09,8.847339369120683082e-09,8.847339369120683082e-09,-1.324413567209496402e-07
-7.791124242692398782e-02,8.527361100832223258e-09,8.527361100832223258e-09,8.527361100832221604e-09,-1.242974038145853358e-07
-8.757271087060559955e-02,4.567077694282448612e-09,4.567077694282448612e-09,4.567077694282449439e-09,-6.317326190803972743e-08
-8.494932699668739096e-02,-1.145582955085823420e-09,-1.145582955085823420e-09,-1.145582955085823834e-09,2.286588882809689551e-08
-6.982088644022590995e-02,-1.496026631816171002e-08,-1.496026631816171002e-08,-1.496026631816171333e-08,2.297681203288372037e-07
-4.621388168894535048e-02,-3.153834451120406863e-08,-3.153834451120406863e-08,-3.153834451120406863e-08,4.880550627418429679e-07
-2.018602067914370898e-02,-5.493990461250644840e-08,-5.493990461250644840e-08,-5.493990461250646825e-08,8.797127561236170726e-07
2.576564440826882314e-03,-8.036129258597388684e-08,-8.036129258597388684e-08,-8.036129258597388684e-08,1.367373431143079217e-06
1.857050792315348420e-02,-1.014822308038753569e-07,-1.014822308038753569e-07,-1.014822308038753437e-07,1.873499973208214617e-06
2.721157155870906549e-02,-1.177344985489083266e-07,-1.177344985489083266e-07,-1.177344985489083134e-07,2.427667646514766291e-06
3.008785205019816333e-02,-1.157494734066204245e-07,-1.157494734066204245e-07,-1.157494734066204245e-07,2.711856538309665849e-06
2.947380947202530091e-02,-9.959264229088982379e-08,-9.959264229088982379e-08,-9.959264229088982379e-08,2.696213290291662505e-06
2.721659915662539772e-02,-6.385808038953622576e-08,-6.385808038953622576e-08,-6.385808038953622576e-08,1.927809183459502619e-06
2.440777469921634121e-02,-1.759483351199249224e-08,-1.759483351199249224e-08,-1.759483351199248893e-08,7.093523331913728289e-08
2.154626373879314771e-02,2.436674641513018985e-08,2.436674641513018985e-08,2.436674641513020309e-08,-3.190108342409353385e-06
1.878182947458242186e-02,4.145796808336208038e-08,4.145796808336208038e-08,4.145796808336210023e-08,-8.530633611989103414e-06
1.611278348350747569e-02,2.715467717069223102e-09,2.715467717069223102e-09,2.715467717069233028e-09,-1.582593970499849895e-05
1.355781854080951795e-02,-1.185067500914721700e-07,-1.185067500914721700e-07,-1.185067500914721964e-07,-2.544570314910863838e-05
1.124424130567629188e-02,-3.357433912846548780e-07,-3.357433912846548780e-07,-3.357433912846548780e-07,-3.649102904579556756e-05
9.365715818472803572e-03,-6.267547695505667691e-07,-6.267547695505667691e-07,-6.267547695505667691e-07,-4.756363890327862214e-05
8.068059432651522936e-03,-9.249820930748403211e-07,-9.249820930748403211e-07,-9.249820930748398976e-07,-5.631614245715190392e-05
7.367818323416494043e-03,-1.067395083844293636e-06,-1.067395083844293636e-06,-1.067395083844294060e-06,-5.795356437312604493e-05
7.178603693816322517e-03,-8.396598097786000814e-07,-8.396598097786000814e-07,-8.396598097785998696e-07,-4.748461747942377457e-05
7.381858542090969158e-03,1.084189820869506721e-07,1.084189820869506721e-07,1.084189820869506854e-07,-1.645526455738061499e-05
7.857561422444684154e-03,2.161527867573709760e-06,2.161527867573709760e-06,2.161527867573710184e-06,4.331212073261358488e-05
8.497410015017197935e-03,5.733002904702672643e-06,5.733002904702672643e-06,5.733002904702671796e-06,1.406735337904498431e-04
9.217645277610427706e-03,1.119003508900054563e-05,1.119003508900054563e-05,1.119003508900054224e-05,2.832084336165199855e-04
9.960568662912771057e-03,1.855511713395414515e-05,1.855511713395414515e-05,1.855511713395414515e-05,4.709067165504285239e-04
1.068844296377681989e-02,2.750851049489426295e-05,2.750851049489426295e-05,2.750851049489426295e-05,6.972721042945704585e-04
1.136277040184819308e-02,3.679502641100783702e-05,3.679502641100783702e-05,3.679502641100782347e-05,9.359548065005010575e-04
1.191881904630184494e-02,4.418627007027515780e-05,4.418627007027515780e-05,4.418627007027515780e-05,1.140741568487418185e-03
1.227975428694894414e-02,4.607944027478375689e-05,4.607944027478375689e-05,4.607944027478376366e-05,1.234511209501562784e-03
1.241503952432455871e-02,3.729531898586610381e-05,3.729531898586610381e-05,3.729531898586611736e-05,1.102638795635509919e-03
1.236478432113907559e-02,1.164417546632608056e-05,1.164417546632608056e-05,1.164417546632608056e-05,5.993783448037541452e-04
1.219471854780208343e-02,-3.808600959805829743e-05,-3.808600959805829743e-05,-3.808600959805828387e-05,-4.588041263571511898e-04
1.196160075422305485e-02,-1.181459311244886979e-04,-1.181459311244886979e-04,-1.181459311244886979e-04,-2.257518855906420849e-03
1.172528220591427008e-02,-2.325019640503397770e-04,-2.325019640503397770e-04,-2.325019640503397770e-04,-4.961560880046306070e-03
1.156382732536309979e-02,-3.798119435924907365e-04,-3.798119435924907365e-04,-3.798119435924907365e-04,-8.646196798873314812e-03
1.156964430373708282e-02,-5.496588326135656193e-04,-5.496588326135656193e-04,-5.496588326135657277e-04,-1.320322983166171034e-02
1.184301892184271184e-02,-7.195697026973477736e-04,-7.195697026973477736e-04,-7.195697026973478820e-04,-1.824132603433149119e-02
1.249316767051864355e-02,-8.499213624023717936e-04,-8.499213624023717936e-04,-8.499213624023716851e-04,-2.291318152390791479e-02
1.363445381139443205e-02,-8.830879371797521618e-04,-8.830879371797521618e-04,-8.830879371797519450e-04,-2.580102297294818020e-02
1.538263444724555749e-02,-7.422444048080470858e-04,-7.422444048080470858e-04,-7.422444048080470858e-04,-2.475696598606615811e-02
1.785801583365624612e-02,-3.359432563379633938e-04,-3.359432563379633938e-04,-3.359432563379635022e-04,-1.685690312083520936e-02
2.118326407647542695e-02,4.310280216845226338e-04,4.310280216845226338e-04,4.310280216845226338e-04,1.503588876546425217e-03
2.541774198828147466e-02,1.641567856826357721e-03,1.641567856826357721e-03,1.641567856826357721e-03,3.433801661408743960e-02
3.041640370973680910e-02,3.334778523475589312e-03,3.334778523475589312e-03,3.334778523475589746e-03,8.533508321262382734e-02
3.573863038697951133e-02,5.468144383841536983e-03,5.468144383841536983e-03,5.468144383841536116e-03,1.568075575699347801e-01
4.068122310724690827e-02,7.863812871838076965e-03,7.863812871838076965e-03,7.863812871838078700e-03,2.479281108212524065e-01
4.438873814837973608e-02,1.015701822244914274e-02,1.015701822244914274e-02,1.015701822244914274e-02,3.524358430236890216e-01
4.596966183234629105e-02,1.176684301106962864e-02,1.176684301106962864e-02,1.176684301106962691e-02,4.558092229662907835e-01
4.456290943575626912e-02,1.191520515546321858e-02,1.191520515546321858e-02,1.191520515546322205e-02,5.319846693532792603e-01
3.929796809573796873e-02,9.743094890578766001e-03,9.743094890578766001e-03,9.743094890578762532e-03,5.405795184442158119e-01
2.936320987712614725e-02,4.518505058779639927e-03,4.518505058779639927e-03,4.518505058779638192e-03,4.248865316621779908e-01
1.454000046009101300e-02,-4.062191458519842473e-03,-4.062191458519842473e-03,-4.062191458519843340e-03,1.126467562354137725e-01
-4.133036217858649178e-03,-1.554388032621571540e-02,-1.554388032621571540e-02,-1.554388032621571540e-02,-4.790105487993138733e-01
-2.405781290767054770e-02,-2.843275768739591744e-02,-2.843275768739591744e-02,-2.843275768739591744e-02,-1.432193456697769651e+00
-4.120041896996776837e-02,-4.005411150864220809e-02,-4.005411150864220809e-02,-4.005411150864221503e-02,-2.807324413025318322e+00
-5.089937354602990655e-02,-4.669693759917672993e-02,-4.669693759917672993e-02,-4.669693759917674380e-02,-4.611457825396730215e+00
-4.925443750228364337e-02,-4.418481594594370759e-02,-4.418481594594370759e-02,-4.418481594594370065e-02,-6.753066814895118952e+00
-3.430296882631427013e-02,-2.913131338507557802e-02,-2.913131338507557802e-02,-2.913131338507556761e-02,-8.984685605910026851e+00
-6.988714271770071762e-03,-1.124044247517978377e-03,-1.124044247517978377e-03,-1.124044247517975558e-03,-1.083741647351319415e+01
2.703521308898244532e-02,3.430139902513229533e-02,3.430139902513229533e-02,3.430139902513229533e-02,-1.155571438091936542e+01
5.478066450315562108e-02,6.293650046434806633e-02,6.293650046434806633e-02,6.293650046434806633e-02,-1.004843355971833674e+01
5.485256491045688992e-02,6.163210502484994108e-02,6.163210502484994108e-02,6.163210502484994108e-02,-4.883779448978053495e+00
1.492121926080353577e-03,3.317391143527670481e-03,3.317391143527670481e-03,3.317391143527672216e-03,5.631603099167434401e+00
-1.244392720544295894e-01,-1.312144148680109701e-01,-1.312144148680109701e-01,-1.312144148680109978e-01,2.324787561164946581e+01
-3.202217011283477466e-01,-3.374218178689404324e-01,-3.374218178689404324e-01,-3.374218178689403769e-01,4.939343245215264488e+01
-5.501229108428923320e-01,-5.755300216430220273e-01,-5.755300216430220273e-01,-5.755300216430220273e-01,8.457009295828645179e+01
-7.501371395375698858e-01,-7.762880239891232215e-01,-7.762880239891232215e-01,-7.762880239891233325e-01,1.275565146777596226e+02
-8.545095758519636320e-01,-8.714545660000379002e-01,-8.714545660000379002e-01,-8.714545660000379002e-01,1.750310588755707784e+02
-8.293203631652316110e-01,-8.318465457526015294e-01,-8.318465457526015294e-01,-8.318465457526014184e-01,2.225810553621156771e+02
-6.861149035305170729e-01,-6.782952850745295192e-01,-6.782952850745295192e-01,-6.782952850745292972e-01,2.666099165513660978e+02
-4.680375661726903780e-01,-4.590151047561951692e-01,-4.590151047561951692e-01,-4.590151047561950026e-01,3.053899392996871143e+02
-2.248844812879561283e-01,-2.216824055880337596e-01,-2.216824055880337596e-01,-2.216824055880337041e-01,3.388946690066067049e+02
3.325852653680908249e-03,-1.405288892693887974e-03,-1.405288892693887974e-03,-1.405288892693818152e-03,3.683181428865763678e+02
1.898622683624492380e-01,1.788399887902444030e-01,1.788399887902444030e-01,1.788399887902444030e-01,3.955850126074287800e+02
3.197540315215874895e-01,3.057150934553657939e-01,3.057150934553657939e-01,3.057150934553657384e-01,4.227917739672205926e+02
3.884189894598417125e-01,3.745568137828635957e-01,3.745568137828635957e-01,3.745568137828636512e-01,4.517826901166262132e+02
4.005696038451937446e-01,3.889738619399232267e-01,3.889738619399232267e-01,3.889738619399232822e-01,4.839377797315088401e+02
3.680443637848647143e-01,3.594560589581453081e-01,3.594560589581453081e-01,3.594560589581454746e-01,5.199804765194240872e+02
3.061685702804247677e-01,3.003649476663716178e-01,3.003649476663716178e-01,3.003649476663714513e-01,5.597560118441408576e+02
2.300269173784948162e-01,2.263839135115298107e-01,2.263839135115298107e-01,2.263839135115298939e-01,6.021896416903787213e+02
1.522826300838300839e-01,1.501409079749021214e-01,1.501409079749021214e-01,1.501409079749020103e-01,6.455042967553298467e+02
8.293429247374083102e-02,8.172633657858366374e-02,8.172633657858366374e-02,8.172633657858369149e-02,6.875744577440598277e+02
2.955248378787493288e-02,2.882291081135847366e-02,2.882291081135847366e-02,2.882291081135846325e-02,7.263229564208039619e+02
-3.826676909084514907e-03,-4.406790143436446587e-03,-4.406790143436446587e-03,-4.406790143436574957e-03,7.600875650601815323e+02
-1.837790988885125779e-02,-1.899066235229868865e-02,-1.899066235229868865e-02,-1.899066235229852906e-02,7.878418378801957260e+02
-1.999744458861415011e-02,-2.069782179152442406e-02,-2.069782179152442406e-02,-2.069782179152441712e-02,8.092007293317733456e+02
-1.617658265763411221e-02,-1.695579358618528112e-02,-1.695579358618528112e-02,-1.695579358618527072e-02,8.242691736153878992e+02
-1.276926214950465689e-02,-1.361061704222993329e-02,-1.361061704222993329e-02,-1.361061704222989166e-02,8.334421786342576297e+02
-1.275066881054607096e-02,-1.364729546006973257e-02,-1.364729546006973257e-02,-1.364729546006972216e-02,8.372089703276842556e+02
-1.681918848804582131e-02,-1.776352642727478670e-02,-1.776352642727478670e-02,-1.776352642727473813e-02,8.360037379386609473e+02
-2.457321050096734905e-02,-2.554147116068952034e-02,-2.554147116068952034e-02,-2.554147116068950993e-02,8.301617893815522393e+02
-3.525936538164913675e-02,-3.620642908179595720e-02,-3.620642908179595720e-02,-3.620642908179593639e-02,8.199711087586745180e+02
-4.783148793998552584e-02,-4.870069915128066862e-02,-4.870069915128066862e-02,-4.870069915128074495e-02,8.057530374274869018e+02
-6.075013785443453967e-02,-6.149284958463505091e-02,-6.149284958463505091e-02,-6.149284958463498846e-02,7.879285537946458362e+02
-7.214967669213727397e-02,-7.274207601497414966e-02,-7.274207601497414966e-02,-7.274207601497417741e-02,7.670441483184503113e+02
-8.040725856759017853e-02,-8.085631921946796752e-02,-8.085631921946796752e-02,-8.085631921946796752e-02,7.437570640603996708e+02
-8.454671178552831956e-02,-8.488769504401723343e-02,-8.488769504401723343e-02,-8.488769504401719179e-02,7.188047731244179204e+02
-8.427450678763027947e-02,-8.456554947442607162e-02,-8.456554947442607162e-02,-8.456554947442605774e-02,6.929561743525671318e+02
-7.996995417238292325e-02,-8.028617252660869008e-02,-8.028617252660869008e-02,-8.028617252660869008e-02,6.669484698987766933e+02
-7.262733264946349965e-02,-7.305297100252877707e-02,-7.305297100252877707e-02,-7.305297100252877707e-02,6.414390286872780962e+02
-6.346482905712494405e-02,-6.407986805117639462e-02,-6.407986805117639462e-02,-6.407986805117640849e-02,6.169780888384780155e+02
-5.334389811663316910e-02,-5.420383593062048921e-02,-5.420383593062048921e-02,-5.420383593062047534e-02,5.940037603231155572e+02
-4.242996410513200090e-02,-4.354001641878838674e-02,-4.354001641878838674e-02,-4.354001641878837980e-02,5.728624161239346222e+02
-3.044730127226078983e-02,-3.174051811323807398e-02,-3.174051811323807398e-02,-3.174051811323806704e-02,5.538354254640427143e+02
-1.749555093175554285e-02,-1.884263383119783378e-02,-1.884263383119783378e-02,-1.884263383119783378e-02,5.371481631707451925e+02
-4.564102372957720699e-03,-5.824453154149695881e-03,-5.824453154149695881e-03,-5.824453154149697616e-03,5.229547147554267212e+02
6.959581891694830227e-03,5.888094377871565602e-03,5.888094377871565602e-03,5.888094377871563867e-03,5.113229488160233132e+02
1.609314100993304575e-02,1.526116273808082215e-02,1.526116273808082215e-02,1.526116273808082215e-02,5.022418664446680054e+02
2.241648301183887457e-02,2.183147766375810941e-02,2.183147766375810941e-02,2.183147766375810594e-02,4.956376189290342040e+02
2.569736147340975774e-02,2.532681267024960298e-02,2.532681267024960298e-02,2.532681267024960298e-02,4.913793013490292196e+02
2.564155989390078452e-02,2.540523718960269184e-02,2.540523718960269184e-02,2.540523718960269531e-02,4.892783693946703920e+02
2.202808475959561890e-02,2.180019845937026732e-02,2.180019845937026732e-02,2.180019845937026038e-02,4.891048459973457057e+02
1.470767619413347604e-02,1.434848158002956751e-02,1.434848158002956751e-02,1.434848158002957098e-02,4.906180118979663689e+02
3.122450835971621493e-03,2.514991369512229683e-03,2.514991369512229683e-03,2.514991369512224479e-03,4.935794966402109480e+02
-1.375530181803689966e-02,-1.468949322973340556e-02,-1.468949322973340556e-02,-1.468949322973339862e-02,4.977544450188346445e+02
-3.663694260219176047e-02,-3.792884028339362640e-02,-3.792884028339362640e-02,-3.792884028339361946e-02,5.029292634710627112e+02
-6.553158767625096026e-02,-6.715737961814186030e-02,-6.715737961814186030e-02,-6.715737961814187418e-02,5.089361221285611236e+02
-1.003607314795596367e-01,-1.022546215440367084e-01,-1.022546215440367084e-01,-1.022546215440367084e-01,5.156669038534375886e+02
-1.415419098414175680e-01,-1.436260231570996027e-01,-1.436260231570996027e-01,-1.436260231570996304e-01,5.230904052136871769e+02
-1.897051881875757018e-01,-1.919124992723780510e-01,-1.919124992723780510e-01,-1.919124992723780510e-01,5.312632153705029623e+02
-2.447383539489962623e-01,-2.470141918759491961e-01,-2.470141918759491961e-01,-2.470141918759491684e-01,5.402938723203828886e+02
-3.051101561755371616e-01,-3.073984805464242687e-01,-3.073984805464242687e-01,-3.073984805464242687e-01,5.502793755261807291e+02
-3.681993299558408705e-01,-3.704328453983528613e-01,-3.704328453983528613e-01,-3.704328453983528613e-01,5.612661353053797484e+02
-4.310372571163014754e-01,-4.331425978913724939e-01,-4.331425978913724939e-01,-4.331425978913724939e-01,5.732383868717918176e+02
-4.906786775312838578e-01,-4.925872081078571108e-01,-4.925872081078571108e-01,-4.925872081078571108e-01,5.861163984986634432e+02
