# Pank,Pftd,Par,GRF
4.269631842384983417e-02,-1.256767522541014752e-02,3.012864319843968144e-02,5.029125082076475906e+02
5.219649777018359887e-02,-1.388735812570708952e-02,3.830913964447650588e-02,5.035333769453807236e+02
6.064814430922549349e-02,-1.620995084233496294e-02,4.443819346689052707e-02,5.047918294551658391e+02
6.392691783348077028e-02,-1.808924110982467956e-02,4.583767672365608725e-02,5.064998415454764995e+02
5.905118098416518857e-02,-1.818513665380205521e-02,4.086604433036313683e-02,5.085640829958730365e+02
4.426253955511985638e-02,-1.568136959502222996e-02,2.858116996009762295e-02,5.110154744949836072e+02
1.781611548211952181e-02,-1.049069163192446405e-02,7.325423850195059497e-03,5.140145030578697742e+02
-2.219093191819712305e-02,-3.401142401593422373e-03,-2.559207431979054412e-02,5.178244150694813470e+02
-7.726469334679000878e-02,4.377181882294941054e-03,-7.288751146449506946e-02,5.227594750250875677e+02
-1.480276745002730432e-01,1.183907383716948161e-02,-1.361886006631035650e-01,5.291270950543264462e+02
-2.335263137752721097e-01,1.835780162171076618e-02,-2.151685121535613365e-01,5.371708016603899978e+02
-3.307587258396554319e-01,2.362209857508159455e-02,-3.071366272645738582e-01,5.470187099255418843e+02
-4.353097508840930163e-01,2.773256686557278722e-02,-4.075771840185201667e-01,5.586559426743488075e+02
-5.426182737643817644e-01,3.112954388460379210e-02,-5.114887298797780035e-01,5.719329698713297603e+02
-6.486646913545458526e-01,3.413438486640182901e-02,-6.145303064881439958e-01,5.866048299315832537e+02
-7.495665382009693012e-01,3.666216982303034666e-02,-7.129043683779389129e-01,6.023911638620784288e+02
-8.405956425601062154e-01,3.830300281130596951e-02,-8.022926397488001626e-01,6.190415955725546837e+02
-9.158903996991655250e-01,3.842590410258785172e-02,-8.774644955965776871e-01,6.363832363016674663e+02
-9.696854266862581229e-01,3.622024889000264453e-02,-9.334651777962554853e-01,6.543303761415995723e+02
-9.982308847231299298e-01,3.078449478837086070e-02,-9.674463899347590656e-01,6.728544269783246818e+02
-1.000651159088928210e+00,2.130031223692427367e-02,-9.793508468520039090e-01,6.919321046249461915e+02
-9.784633225289526282e-01,7.189568609323083656e-03,-9.712737539196295566e-01,7.114858797352422926e+02
-9.345999073514089650e-01,-1.193537184335415405e-02,-9.465352791947632127e-01,7.313229772957324712e+02
-8.719276563542543990e-01,-3.644822492141700648e-02,-9.083758812756713708e-01,7.511007386708168951e+02
-7.923587636474700435e-01,-6.666627071423213147e-02,-8.590250343617021889e-01,7.703456685853291219e+02
-6.975486926865394066e-01,-1.025517337802168416e-01,-8.001004264667561650e-01,7.885092392412224171e+02
-5.886449401961569849e-01,-1.434027788743990339e-01,-7.320477190705561021e-01,8.050235308829818450e+02
-4.646321980188303225e-01,-1.876055959315729715e-01,-6.522377939504032662e-01,8.193336487165485096e+02
-3.225025518803644187e-01,-2.325612550573901705e-01,-5.550638069377545891e-01,8.309032439060954403e+02
-1.586078937962822066e-01,-2.752113352279155767e-01,-4.338192290241977833e-01,8.392158965216877959e+02
3.056670280586473373e-02,-3.131901576747511129e-01,-2.826234548688864034e-01,8.437941112989230987e+02
2.464557879157136255e-01,-3.456410449423620301e-01,-9.918525702664841848e-02,8.442231910565384396e+02
4.861150175211151336e-01,-3.731117245946635741e-01,1.130032929264515457e-01,8.401617413385603186e+02
7.428450574902150105e-01,-3.971681005757271010e-01,3.456769569144879650e-01,8.313401837194106747e+02
1.009660949238214256e+00,-4.200757589173490514e-01,5.895851903208650935e-01,8.175527260614585430e+02
1.282483207957162641e+00,-4.442051315079135199e-01,8.382780764492491210e-01,7.986476401604360262e+02
1.559947049366227745e+00,-4.712684373652023528e-01,1.088678612001025447e+00,7.745196610643001804e+02
1.840108143457878098e+00,-5.019918714027343798e-01,1.338116272055143829e+00,7.451086371831923998e+02
2.117078645353648092e+00,-5.362113303431542688e-01,1.580867315010493712e+00,7.104129523786831442e+02
2.379615176558080858e+00,-5.726381740447066271e-01,1.806977002513374009e+00,6.705206198167938965e+02
2.611676569640567713e+00,-6.080089406639999083e-01,2.003667628976567805e+00,6.256501506725282979e+02
2.793535612007196800e+00,-6.360204595302040298e-01,2.157515152476992881e+00,5.761831906042483524e+02
2.903147850500658933e+00,-6.466132004451967674e-01,2.256534650055462166e+00,5.226780439282709949e+02
2.918881874332328596e+00,-6.264003087373651857e-01,2.292481565594963300e+00,4.658823860489100639e+02
2.823006393491671151e+00,-5.611437146714958191e-01,2.261862678820174999e+00,4.067653929980726275e+02
2.605092742503477332e+00,-4.398148229946799992e-01,2.165277919508797222e+00,3.465579454274312639e+02
2.266408120382279456e+00,-2.591312468397845015e-01,2.007276873542494844e+00,2.867668773964230695e+02
1.826794767263527852e+00,-2.996075867827277528e-02,1.796834008585254994e+00,2.291218046573457627e+02
1.331575903270462602e+00,2.150282289770906741e-01,1.546604132247553220e+00,1.754374362548270199e+02
8.487538302737244189e-01,4.215402101466750318e-01,1.270294040420399506e+00,1.274179434267950342e+02
4.489419812615669803e-01,5.311258025589303822e-01,9.800677838204974179e-01,8.642769669352645678e+01
1.767896276190372429e-01,5.108069043735956605e-01,6.875965319926328201e-01,5.327662718886766413e+01
3.413207981328683638e-02,3.751007713748006900e-01,4.092328511880875541e-01,2.811696462077657799e+01
-1.278360545459312526e-02,1.807875799918510495e-01,1.680039745372579052e-01,1.046018114210342986e+01
-9.271905337302953354e-03,-5.326022049852888879e-03,-1.459792738715584223e-02,-7.299536298636062348e-01
9.249746867615140852e-03,-1.387038610487010826e-01,-1.294541141810859330e-01,-6.834263099586745049e+00
2.452227259516057134e-02,-2.064785041608290517e-01,-1.819562315656685081e-01,-9.298836174965600776e+00
3.168832987336066276e-02,-2.183781962633709051e-01,-1.866898663900102562e-01,-9.415431660374485645e+00
3.251339233593047301e-02,-1.936028144720403354e-01,-1.610894221361098833e-01,-8.215825175054588314e+00
3.021586959390755098e-02,-1.512791119627152903e-01,-1.210632423688077219e-01,-6.448683167918030534e+00
2.704494319698781679e-02,-1.058207389906567208e-01,-7.877579579366890405e-02,-4.604916741357264698e+00
2.396387283004649746e-02,-6.591661005836715881e-02,-4.195273722832066482e-02,-2.966430424263585941e+00
2.120405692451651086e-02,-3.542102650690519966e-02,-1.421696958238869053e-02,-1.661547206743779093e+00
1.879614724708097984e-02,-1.485244019061160263e-02,3.943707056469378074e-03,-7.164635918605759546e-01
1.677167567786259569e-02,-2.816185479370945845e-03,1.395549019849165115e-02,-9.736357828513650392e-02
1.515802468348188825e-02,2.890393515910776121e-03,1.804841819939266220e-02,2.582327586025638944e-01
1.396961968075774267e-02,4.525787073152183829e-03,1.849540675390992650e-02,4.203033332017938051e-01
1.320639507102898402e-02,3.975263665045149740e-03,1.718165873607413463e-02,4.535261632424695821e-01
1.282161103307411301e-02,2.586291414862258806e-03,1.540790244793637312e-02,4.110055681330505029e-01
1.271314854744591723e-02,1.180732283787430930e-03,1.389388083123334686e-02,3.322894774368522208e-01
1.278456592686827431e-02,1.557724600533543923e-04,1.294033838692162930e-02,2.441122032857203639e-01
1.299429122302632120e-02,-3.862108540959923396e-04,1.260808036893032794e-02,1.625491750152455728e-01
1.331755332717108990e-02,-5.130954741825754541e-04,1.280445785298851315e-02,9.559159404740874555e-02
1.368664356150124141e-02,-3.655393163351308987e-04,1.332110424516610991e-02,4.571062260587443332e-02
1.399388978071273992e-02,-9.049500610438958369e-05,1.390339477460835090e-02,1.197477420820814570e-02
1.414144709401351022e-02,1.950088676367147398e-04,1.433645596165022615e-02,-8.299547618049483988e-03
1.407183441591029066e-02,4.172949784462253201e-04,1.448912939435651435e-02,-1.840046753232937177e-02
1.377212486674945016e-02,5.447640320639455646e-04,1.431688889881339508e-02,-2.151970998137569049e-02
1.328674838965559178e-02,5.772587790062039259e-04,1.386400716866179571e-02,-2.035449730365911786e-02
1.271694038283521788e-02,5.341186805911818120e-04,1.325105906342639861e-02,-1.697697416333736331e-02
1.218294971077125109e-02,4.425287727931721490e-04,1.262547848356442362e-02,-1.282863983073422552e-02
1.178130472820781635e-02,3.294572614168793682e-04,1.211076198962469583e-02,-8.810175505769407209e-03
1.156538283941061472e-02,2.167529277252490134e-04,1.178213576713586438e-02,-5.404573115223410863e-03
1.155308093044428615e-02,1.186981161660195197e-04,1.167177904661030607e-02,-2.793860369106256850e-03
1.174596595704236607e-02,4.264250724166868752e-05,1.178860846428403560e-02,-9.747479316052009516e-04
1.214285564390060745e-02,-9.892952624699711118e-06,1.213296269127590692e-02,1.627954855981140765e-04
1.275924068402881258e-02,-4.105511289644342041e-05,1.271818557113236874e-02,7.704010852595118922e-04
1.364841989366095965e-02,-5.500523622247997812e-05,1.359341465743848024e-02,1.002824793367118128e-03
1.489943839056986907e-02,-5.667398335421542949e-05,1.484276440721565317e-02,9.971135877650861602e-04
1.660847237304304350e-02,-5.060214707695848943e-05,1.655787022596608496e-02,8.597322329718781048e-04
1.884435283666292468e-02,-4.065857673333864717e-05,1.880369425992958754e-02,6.684788736409880226e-04
2.162541407124288564e-02,-2.962711818956362110e-05,2.159578695305332252e-02,4.728315016048424062e-04
2.488781725796990196e-02,-1.935394119322974681e-05,2.486846331677667124e-02,3.010293273785804289e-04
2.843111189608687681e-02,-1.086279364522471966e-05,2.842024910244165051e-02,1.656931212141875460e-04
3.185878209645723325e-02,-4.497678121782238194e-06,3.185428441833545316e-02,6.839981304950355735e-05
3.458617734800578658e-02,-2.530290409981060330e-07,3.458592431896478914e-02,5.525755929617035767e-06
3.602684483826346790e-02,2.189792568674302939e-06,3.602903463083214491e-02,-3.008748909518548271e-05
3.585754843372422618e-02,3.227258569100380133e-06,3.586077569229332435e-02,-4.573080495939593033e-05
3.395585623793967445e-02,3.305415920589154068e-06,3.395916165386026614e-02,-4.820995878991929032e-05
3.001073187970038775e-02,2.843594362016529697e-06,3.001357547406240459e-02,-4.317518625485902852e-05
2.359701736476180547e-02,2.149616890968978794e-06,2.359916698165277077e-02,-3.451675161171745759e-05
1.503926833399744402e-02,1.456260300148372771e-06,1.504072459429759215e-02,-2.515214979077910737e-05
6.025155011431415630e-03,8.721981121477845070e-07,6.026027209543563697e-03,-1.655901735737771692e-05
-1.093624366107820997e-03,4.476411269120659252e-07,-1.093176724980908813e-03,-9.586035575064916794e-06
-4.915851834121021113e-03,1.782941143041418554e-07,-4.915673540006717038e-03,-4.459567817329598392e-06
-6.053829306656124259e-03,3.006280369679932179e-08,-6.053799243852428166e-03,-9.923719484840836808e-07
-6.514106523957703156e-03,-3.201104015282001749e-08,-6.514138534997855959e-03,1.025415630520654539e-06
-7.921926668235889507e-03,-4.712748769989185178e-08,-7.921973795723590006e-03,2.030372596901705730e-06
-1.036116841359796537e-02,-3.858929046470416085e-08,-1.036120700288843156e-02,2.300062557675007572e-06
-1.269902794004710601e-02,-2.286463232025265721e-08,-1.269905080467942544e-02,2.140858048540682710e-06
-1.359950070722970063e-02,-7.829690649659257296e-09,-1.359950853692035166e-02,1.775055042096635582e-06
-1.218324998163514312e-02,3.403203383133879791e-09,-1.218324657843176083e-02,1.319270764903824017e-06
-8.208762866844935766e-03,9.584805733256535538e-09,-8.208753282039201946e-03,9.050547108930248846e-07
-2.099739066030244846e-03,1.093454845393258783e-08,-2.099728131481790657e-03,5.431165914621933520e-07
5.133505322106292172e-03,8.631316969429502088e-09,5.133513953423261486e-03,2.752489786312055954e-07
1.199191250522189424e-02,4.085489139719984905e-09,1.199191659071103394e-02,9.067928456885507064e-08
1.629933825654817509e-02,-1.444949167922333525e-09,1.629933681159900782e-02,-2.857406697050050910e-08
1.512810782890577389e-02,-5.776840805715267880e-09,1.512810205206496957e-02,-8.371851216427948584e-08
6.592660747270244134e-03,-9.037513492573043095e-09,6.592651709756751355e-03,-1.097106331723964976e-07
-6.164386384569981760e-03,-9.695208631412202406e-09,-6.164396079778613341e-03,-1.046025705999462125e-07
-1.457180694108164455e-02,-8.821347855379475726e-09,-1.457181576242950159e-02,-8.973571077498507635e-08
-1.217680936972342573e-02,-6.923804707963119139e-09,-1.217681629352813412e-02,-7.008139643082166744e-08
-1.314402325147239316e-03,-4.494998796347853168e-09,-1.314406820146035671e-03,-4.732854080801070063e-08
1.000134050513203608e-02,-2.759855353964001890e-09,1.000133774527668315e-02,-3.161786631244161138e-08
1.581987269181264061e-02,-1.223572915926915023e-09,1.581987146823972401e-02,-1.570711838305055406e-08
1.529961572515435575e-02,-4.565251919878949252e-10,1.529961526862916310e-02,-6.790171302977584612e-09
1.066871227767146602e-02,-1.706570328553682793e-11,1.066871226060576300e-02,-2.190563611178557926e-10
4.899840061895095744e-03,1.737496545603647317e-10,4.899840235644750165e-03,3.880686338905950654e-09
3.316543366892847622e-04,1.628265328645396139e-10,3.316544995158176180e-04,4.419576665576764592e-09
-2.105578350022981396e-03,1.655917018501532921e-10,-2.105578184431280021e-03,5.607669012776840216e-09
-2.775674321370188383e-03,9.866488260208262694e-11,-2.775674222705305696e-03,4.206375401695054673e-09
-2.531610327264846843e-03,6.777716013343417145e-11,-2.531610259487686657e-03,3.694144138110273693e-09
-2.012812857806449245e-03,3.837003761554064422e-11,-2.012812819436412062e-03,2.668627461211635109e-09
-1.482741823045430731e-03,1.698498721683529268e-11,-1.482741806060443313e-03,1.479635116342186492e-09
-1.004764163778706096e-03,1.100316441181545782e-11,-1.004764152775541571e-03,1.206828856540538718e-09
-6.064634498002441539e-04,1.819362210631645877e-12,-6.064634479808818932e-04,2.178506049554225481e-10
-3.074571596620574677e-04,1.377188504970501496e-12,-3.074571582848689569e-04,2.110263501418564281e-10
-9.549129498886704413e-05,-8.225278372230143448e-13,-9.549129581139488099e-05,-1.602821619076092849e-10
6.925650775575304058e-05,-1.281903275652195252e-12,6.925650647384975968e-05,-2.699309506010528117e-10
2.246151757669943058e-04,-6.615394959052543633e-13,2.246151751054548248e-04,-1.466158894720819068e-10
3.849386153524667693e-04,-1.360868467016138520e-12,3.849386139915983202e-04,-3.374964834114477953e-10
5.454395009946112413e-04,-3.608963011244773640e-13,5.454395006337149241e-04,-9.174703688426133650e-11
6.946712594587499531e-04,-6.824067240789088869e-13,6.946712587763432395e-04,-1.902296732515764211e-10
8.183330685997113876e-04,-2.818553073188787477e-13,8.183330683178560109e-04,-8.230008058278168381e-11
9.032361277745013439e-04,-9.323480983156995717e-14,9.032361276812665707e-04,-2.856094942161315812e-11
9.468364182113999175e-04,-2.358665852245765185e-13,9.468364179755332528e-04,-7.405131121603740329e-11
9.645737291984835329e-04,1.351899443833616234e-13,9.645737293336734608e-04,4.255438414116516523e-11
9.898243729774514835e-04,-1.127147705129087584e-13,9.898243728647367415e-04,-3.632106593509818630e-11
1.064296507239075127e-03,9.546054278173458322e-14,1.064296507334535659e-03,3.102956005086349067e-11
1.218678477974303098e-03,2.965169268663752924e-14,1.218678478003954943e-03,9.916275894978976812e-12
1.451222393582650471e-03,-9.554463052863114344e-15,1.451222393573096047e-03,-2.757838417031369089e-12
1.719738573811277959e-03,9.489085823112999451e-14,1.719738573906168851e-03,3.153752511297745368e-11
1.958189368908028628e-03,-4.736454982360671398e-14,1.958189368860664172e-03,-1.550435136477153717e-11
2.105104184628459225e-03,6.370877902619679547e-14,2.105104184692167812e-03,2.209964072888969258e-11
2.120368574091303655e-03,-1.541184662848946505e-14,2.120368574075891938e-03,-5.325555806899018491e-12
1.990145578008484413e-03,2.718541657401215575e-15,1.990145578011203158e-03,1.180965390455651764e-12
1.729005531409429303e-03,1.895749242169090667e-14,1.729005531428386578e-03,7.721320997286350225e-12
1.377769455188907009e-03,-2.371429990772388190e-14,1.377769455165192688e-03,-1.038336716441661503e-11
9.993236670254857217e-04,1.999048319703703527e-14,9.993236670454760245e-04,9.713212599443111411e-12
6.709528065918553144e-04,-1.434310231689181099e-14,6.709528065775121871e-04,-7.816505734594852574e-12
4.647150618166810991e-04,4.529456949987636776e-15,4.647150618212105705e-04,2.671119583926383658e-12
4.296007975879861962e-04,6.069078690640593554e-16,4.296007975885931325e-04,2.618303527388589311e-13
5.871070650004091502e-04,-5.651513526679207544e-15,5.871070649947576379e-04,-3.935489072552284616e-12
9.218488798841026040e-04,6.459941360011269233e-15,9.218488798905624974e-04,4.526714232720908907e-12
1.375048092776862824e-03,-6.359827638369365616e-15,1.375048092770502894e-03,-4.649336734999039000e-12
1.868489382119831307e-03,4.160435668616080218e-15,1.868489382123991608e-03,2.969634829011970261e-12
2.339029787541388287e-03,-1.729889767247486842e-15,2.339029787539658334e-03,-1.224850665427962445e-12
2.751517258614903129e-03,-8.816227877070690921e-16,2.751517258614021889e-03,-5.710581272161286599e-13
3.091148548560864427e-03,2.938294511683087439e-15,3.091148548563803049e-03,1.769306406310448814e-12
3.344156023463204074e-03,-3.906410450133919616e-15,3.344156023459297911e-03,-2.180191428052707463e-12
3.490305016053749012e-03,3.772531492138371879e-15,3.490305016057521602e-03,1.997658212990999114e-12
3.518428130587705240e-03,-2.441133329378877430e-15,3.518428130585263616e-03,-1.253744179826947290e-12
3.428721667379168447e-03,8.607722416644879050e-16,3.428721667380029738e-03,4.316555076279635807e-13
3.221308972280724232e-03,7.892430545716943060e-16,3.221308972281513531e-03,3.708885441030482134e-13
2.902738167261702511e-03,-2.075580456302716628e-15,2.902738167259627348e-03,-8.421942295474053079e-13
2.500142486476279301e-03,3.083263554793270405e-15,2.500142486479362339e-03,1.012518824535261760e-12
2.054641107904129054e-03,-3.378626726622794991e-15,2.054641107900750246e-03,-8.596338006500874391e-13
1.602525467154094531e-03,2.696626432056613284e-15,1.602525467156791159e-03,5.266507197086088213e-13
1.164793700040926173e-03,-8.692634323510999617e-16,1.164793700040056860e-03,-1.316434975871828494e-13
7.431247873560297215e-04,-1.731511178314278390e-15,7.431247873542982506e-04,-2.060617904375910404e-13
3.182247141365154744e-04,4.247925368010429321e-15,3.182247141407634327e-04,4.071303389728563678e-13
-1.386567026680383063e-04,-5.818938233098937680e-15,-1.386567026738572464e-04,-4.581562525768469330e-13
-6.382014695597775867e-04,5.675516668309032653e-15,-6.382014695541020051e-04,3.735688294624161718e-13
-1.161153477673382457e-03,-3.826134552444854758e-15,-1.161153477677208824e-03,-2.142376870693777520e-13
-1.681388426377651742e-03,6.974975328555717999e-16,-1.681388426376954166e-03,3.397939359536455813e-14
-2.190116634263824819e-03,2.636389516342848651e-15,-2.190116634261188473e-03,1.110895103840492290e-13
-2.697045178287502294e-03,-5.162289135268279635e-15,-2.697045178292664398e-03,-1.939490424910632678e-13
-3.223778389958889025e-03,6.074824432612854406e-15,-3.223778389952814457e-03,2.060028592213567199e-13
-3.797426031843807118e-03,-5.213731250561909754e-15,-3.797426031849020830e-03,-1.615033935022206412e-13
-4.429383576188931915e-03,2.982098530077652263e-15,-4.429383576185949925e-03,8.522783170458582119e-14
-5.082521346354336271e-03,-1.646439303972796767e-16,-5.082521346354501070e-03,-4.473390602650895081e-15
-5.670969720821900963e-03,-2.357385343270244856e-15,-5.670969720824257584e-03,-5.826078791932195137e-14
-6.112539472992535063e-03,3.932586769652074535e-15,-6.112539472988602444e-03,9.115734490174784576e-14
-6.381866835425827403e-03,-4.240919525808662478e-15,-6.381866835430068802e-03,-9.229430407614629317e-14
-6.512690654257251473e-03,3.384292164475536496e-15,-6.512690654253867027e-03,6.913183228835812273e-14
-6.566697844566087884e-03,-1.736958435541649659e-15,-6.566697844567824342e-03,-3.324185826985250240e-14
-6.592568904446206336e-03,-1.577576436446355752e-16,-6.592568904446364196e-03,-2.841609537482259825e-15
-6.559236571961513280e-03,1.780429156024226801e-15,-6.559236571959732587e-03,2.971757438091224174e-14
-6.332024516077798884e-03,-2.739731490848354209e-15,-6.332024516080538012e-03,-4.247472850399460083e-14
-5.787131891914237825e-03,2.863251750511910196e-15,-5.787131891911374663e-03,4.111380236075997400e-14
-4.922251993031255199e-03,-2.210037274758303680e-15,-4.922251993033465237e-03,-2.931811724012905737e-14
-3.815745716111085522e-03,1.032123018924327162e-15,-3.815745716110053795e-03,1.261849072775370233e-14
-2.579096249972877373e-03,3.038484906213162884e-16,-2.579096249972573363e-03,3.443182618956981121e-15
-1.385724945412989502e-03,-1.427936041349832132e-15,-1.385724945414417613e-03,-1.483004153594297080e-14
-4.831647083149763987e-04,2.058522487502287811e-15,-4.831647083129179325e-04,1.964837802152066701e-14
-2.239288824007297160e-04,-2.074511087292668481e-15,-2.239288824028042284e-04,-1.819464786995312936e-14
-1.196399678491946988e-03,1.528000999990534455e-15,-1.196399678490418913e-03,1.231824128442724451e-14
-4.349807942458924943e-03,-6.202144205641728754e-16,-4.349807942459545974e-03,-4.603301203273027537e-15
-1.095998881167702804e-02,-3.637131571047701562e-16,-1.095998881167739233e-02,-2.500872833346106009e-15
-2.241664904681544071e-02,1.135577777477844458e-15,-2.241664904681430620e-02,7.277705630448318803e-15
