# InvDyn,Takahashi,Zelik,Frigo,GRF
1.973397174169033708e-02,-8.077240769044703310e-11,-8.077240769044703310e-11,-8.077240769044703310e-11,-5.010136136632738391e-10
2.155052540436204478e-02,-5.726915406686222633e-11,-5.726915406686222633e-11,-5.726915406686222633e-11,-3.601254314468934059e-10
2.041836039693017274e-02,-3.660586912794468796e-11,-3.660586912794468796e-11,-3.660586912794468796e-11,-2.338245092922156250e-10
1.841687441510410014e-02,-2.040224671455179036e-11,-2.040224671455179036e-11,-2.040224671455179036e-11,-1.325204036854984337e-10
1.630824782213750879e-02,-8.879368017639884668e-12,-8.879368017639884668e-12,-8.879368017639884668e-12,-5.871598434026268396e-11
1.409825426327762816e-02,-1.476640211556232741e-12,-1.476640211556232741e-12,-1.476640211556232741e-12,-9.952958621462138468e-12
1.165687120612337452e-02,2.652249396720481498e-12,2.652249396720481498e-12,2.652249396720480690e-12,1.832750250541004781e-11
9.070136065754585281e-03,4.437870281407109702e-12,4.437870281407109702e-12,4.437870281407108894e-12,3.152414142695994006e-11
6.695073887515314882e-03,4.709174186017714365e-12,4.709174186017714365e-12,4.709174186017713558e-12,3.461646271538596253e-11
4.979540014295769611e-03,4.120492536256814380e-12,4.120492536256814380e-12,4.120492536256813572e-12,3.161655383483283165e-11
4.156422540609335838e-03,3.185538677323515825e-12,3.185538677323515825e-12,3.185538677323516633e-12,2.580165783946431334e-11
4.040737080623805350e-03,2.193039714079744070e-12,2.193039714079744070e-12,2.193039714079744070e-12,1.902302108027290732e-11
4.040665026300590754e-03,1.351255966127089780e-12,1.351255966127089780e-12,1.351255966127089780e-12,1.278947886095026530e-11
3.253056102841446126e-03,7.190296014608239718e-13,7.190296014608239718e-13,7.190296014608239718e-13,7.609136505675138384e-12
6.854503932005398276e-04,2.989036594609314749e-13,2.989036594609314749e-13,2.989036594609314244e-13,3.655395078122224260e-12
-4.196206701183235674e-03,7.584585899515440690e-14,7.584585899515440690e-14,7.584585899515439428e-14,1.124755721478373560e-12
-1.086073050340708411e-02,-3.323909933438102601e-14,-3.323909933438102601e-14,-3.323909933438102601e-14,-6.307055692988721130e-13
-1.761375637989725726e-02,-4.767457880153090403e-14,-4.767457880153090403e-14,-4.767457880153089141e-14,-1.308894976037130739e-12
-2.232855960111375382e-02,-3.259592029985838418e-14,-3.259592029985838418e-14,-3.259592029985837787e-14,-1.650700752465375317e-12
-2.366185310188935464e-02,-5.750862824911601840e-15,-5.750862824911601840e-15,-5.750862824911601051e-15,-1.610853697733927264e-12
-2.161980977435470214e-02,1.408649400310221121e-14,1.408649400310221121e-14,1.408649400310221121e-14,-1.200633039472969993e-12
-1.690682457908571079e-02,2.953521766739502742e-14,2.953521766739502742e-14,2.953521766739502742e-14,-1.159784948788230649e-12
-1.002052908586852954e-02,1.921959577810541103e-14,1.921959577810541103e-14,1.921959577810540788e-14,-5.234713305258240240e-13
-1.180449483597201862e-03,2.482705290335065244e-14,2.482705290335065244e-14,2.482705290335065244e-14,-5.470180649463299323e-13
8.713026656846699011e-03,1.065829448782374562e-14,1.065829448782374562e-14,1.065829448782374404e-14,-2.091216184633864080e-13
1.674168408618682130e-02,-2.365838430174350181e-15,-2.365838430174350181e-15,-2.365838430174350969e-15,4.371375612009989788e-14
1.836400691554243222e-02,1.352553876182061554e-14,1.352553876182061554e-14,1.352553876182061239e-14,-2.594917414025346631e-13
1.149130243719494356e-02,-2.062008867933810586e-14,-2.062008867933810586e-14,-2.062008867933811218e-14,4.175704610028605166e-13
3.118567808434595566e-04,1.293823938495008748e-14,1.293823938495008748e-14,1.293823938495008748e-14,-2.841429428612727089e-13
-8.071490156640017538e-03,-1.354193814617225406e-14,-1.354193814617225406e-14,-1.354193814617225721e-14,3.118054445330270265e-13
-9.829368249835438581e-03,-3.763286700063542216e-15,-3.763286700063542216e-15,-3.763286700063543005e-15,7.454068519008622094e-14
-4.876254301680057676e-03,1.270194892761813216e-14,1.270194892761813216e-14,1.270194892761812900e-14,-2.718790906155488443e-13
4.754187547473216931e-03,-3.158928557586932256e-14,-3.158928557586932256e-14,-3.158928557586932887e-14,6.630520124618709698e-13
1.493868010213085865e-02,3.802163832213256890e-14,3.802163832213256890e-14,3.802163832213256890e-14,-7.830609333572608161e-13
2.133838976720852168e-02,-3.783799170514368060e-14,-3.783799170514368060e-14,-3.783799170514368060e-14,7.805609465396581316e-13
2.231398362339832506e-02,2.070790968782659998e-14,2.070790968782659998e-14,2.070790968782659998e-14,-4.470606571539502240e-13
1.906970866554172708e-02,6.312209385178307201e-15,6.312209385178307201e-15,6.312209385178307201e-15,-1.127631768666912094e-13
1.373417858347856547e-02,-3.659320712958375300e-14,-3.659320712958375300e-14,-3.659320712958374669e-14,8.132228558328682007e-13
8.020990377698537788e-03,5.984423144294388602e-14,5.984423144294388602e-14,5.984423144294388602e-14,-1.457651361776612715e-12
3.077172378206720696e-03,-6.679196918361481377e-14,-6.679196918361481377e-14,-6.679196918361482639e-14,1.788140959904700070e-12
-4.084125459315193166e-04,5.512559525404528850e-14,5.512559525404528850e-14,5.512559525404530112e-14,-1.624032135402736790e-12
-2.314678088996277062e-03,-2.609924010646706439e-14,-2.609924010646706439e-14,-2.609924010646706754e-14,8.379971524368501884e-13
-3.035554160968160445e-03,-1.269532749723342615e-14,-1.269532749723342615e-14,-1.269532749723342300e-14,4.628851930533686344e-13
-3.132341011574891511e-03,5.251716016946760564e-14,5.251716016946760564e-14,5.251716016946759933e-14,-2.018338611471606156e-12
-3.031364319100380601e-03,-8.190219967013111498e-14,-8.190219967013111498e-14,-8.190219967013111498e-14,3.350823073504998080e-12
-2.964067698728406648e-03,9.113569776299988833e-14,9.113569776299988833e-14,9.113569776299988833e-14,-3.956631609615159546e-12
-3.036966232911246597e-03,-7.364710208416587818e-14,-7.364710208416587818e-14,-7.364710208416586555e-14,3.385590079558581409e-12
-3.278451043092518204e-03,3.127050565755565075e-14,3.127050565755565075e-14,3.127050565755565075e-14,-1.487196063005986656e-12
-3.636931424055106065e-03,2.599551023115767094e-14,2.599551023115767094e-14,2.599551023115766463e-14,-1.509186979833012578e-12
-3.985160128196336103e-03,-8.217727113774711943e-14,-8.217727113774711943e-14,-8.217727113774713205e-14,4.913065500066615114e-12
-4.163928022123963152e-03,1.208459009337545254e-13,1.208459009337545254e-13,1.208459009337545506e-13,-7.672381603236540626e-12
-4.038785688579713679e-03,-1.300997994204820355e-13,-1.300997994204820355e-13,-1.300997994204820355e-13,8.680556094869629235e-12
-3.530221672211632331e-03,1.019684706871492988e-13,1.019684706871492988e-13,1.019684706871492736e-13,-6.982110131893355370e-12
-2.620832368857629793e-03,-3.745127278731142984e-14,-3.745127278731142984e-14,-3.745127278731142984e-14,2.441792367170494776e-12
-1.374821180247621111e-03,-5.706821552266298878e-14,-5.706821552266298878e-14,-5.706821552266300140e-14,4.432818845703412085e-12
4.058252787058501718e-05,1.583908349308304059e-13,1.583908349308304059e-13,1.583908349308303554e-13,-1.177821419524665200e-11
1.384511854210687806e-03,-2.387260865612476941e-13,-2.387260865612476941e-13,-2.387260865612477446e-13,1.750292749651527326e-11
2.416751227105610328e-03,2.589984029905844067e-13,2.589984029905844067e-13,2.589984029905844067e-13,-1.884914162394653008e-11
2.961731343837798076e-03,-1.956024352033085057e-13,-1.956024352033085057e-13,-1.956024352033085562e-13,1.427270934620627315e-11
2.939977216374317203e-03,4.233916924563802419e-14,4.233916924563802419e-14,4.233916924563803050e-14,-3.377258607893247898e-12
2.373812697461537627e-03,1.765633528354864816e-13,1.765633528354864816e-13,1.765633528354865321e-13,-1.217555607784185455e-11
1.381921442732683128e-03,-3.970085303312584625e-13,-3.970085303312584625e-13,-3.970085303312585635e-13,2.793153178316288046e-11
1.776136899158315720e-04,5.640895374650533439e-13,5.640895374650533439e-13,5.640895374650532430e-13,-3.978696664505668236e-11
-9.524246001959988045e-04,-5.775390515802483239e-13,-5.775390515802483239e-13,-5.775390515802482229e-13,4.035550961319158817e-11
-1.736600553390259217e-03,4.294957587432919134e-13,4.294957587432919134e-13,4.294957587432919134e-13,-2.920402612759236152e-11
-2.046359655887468668e-03,-4.292265141057827524e-14,-4.292265141057827524e-14,-4.292265141057826262e-14,2.082687359053862954e-12
-1.938425885940114370e-03,-4.660424947246021580e-13,-4.660424947246021580e-13,-4.660424947246020570e-13,3.105971431299172495e-11
-1.565790671862251444e-03,1.071512300894460790e-12,1.071512300894460790e-12,1.071512300894460386e-12,-6.699270366053655674e-11
-1.068543294304488689e-03,-1.496122574906136571e-12,-1.496122574906136571e-12,-1.496122574906136369e-12,8.830962556694179820e-11
-5.323961795814104820e-04,1.563680315983963607e-12,1.563680315983963607e-12,1.563680315983964011e-12,-8.719802963920809603e-11
-6.070626719299592159e-06,-1.093824840290700838e-12,-1.093824840290700838e-12,-1.093824840290700838e-12,5.769315683444281508e-11
4.622298566794825971e-04,-1.266303914593558237e-13,-1.266303914593558237e-13,-1.266303914593557985e-13,7.491670239848708123e-12
8.131572357555685035e-04,1.527201615004444721e-12,1.527201615004444721e-12,1.527201615004444317e-12,-7.587791274787739570e-11
1.000440272225582797e-03,-3.431233703032685885e-12,-3.431233703032685885e-12,-3.431233703032686289e-12,1.636704406685060815e-10
1.015764021117654447e-03,4.035276262120205768e-12,4.035276262120205768e-12,4.035276262120205768e-12,-1.859539307698781880e-10
8.922829342998683669e-04,-4.492575091738631200e-12,-4.492575091738631200e-12,-4.492575091738632008e-12,2.011448147164396268e-10
6.952012145318244886e-04,2.103292210304970507e-12,2.103292210304970507e-12,2.103292210304969699e-12,-9.069902272845084055e-11
4.895419480395242929e-04,3.515271593759146178e-13,3.515271593759146178e-13,3.515271593759145168e-13,-1.700286317772678345e-11
2.851495837173526689e-04,-5.032662843847017936e-12,-5.032662843847017936e-12,-5.032662843847017936e-12,2.148559550162835605e-10
2.230694984423141512e-05,8.657423203593094371e-12,8.657423203593094371e-12,8.657423203593094371e-12,-3.615564335758849962e-10
-3.650113692193921399e-04,-1.021957839094965399e-11,-1.021957839094965399e-11,-1.021957839094965399e-11,4.149744118686223705e-10
-8.732625514532722354e-04,1.132494109108467991e-11,1.132494109108467991e-11,1.132494109108467829e-11,-4.501206799772362194e-10
-1.419047227071762538e-03,-2.726989558429794813e-12,-2.726989558429794813e-12,-2.726989558429794813e-12,9.329900408582081298e-11
-1.899448133065661116e-03,1.145969132884108746e-12,1.145969132884108746e-12,1.145969132884108746e-12,-3.854404220447682171e-11
-2.268147321261643895e-03,1.976671732737534695e-11,1.976671732737534695e-11,1.976671732737535018e-11,-7.351746219388554798e-10
-2.559820158194611468e-03,-1.529726025633159092e-11,-1.529726025633159092e-11,-1.529726025633159092e-11,5.309274869973444391e-10
-2.853256077087769089e-03,3.898275268644823542e-11,3.898275268644823542e-11,3.898275268644824834e-11,-1.310730099775187315e-09
-3.218122476905942164e-03,-1.517729440130503086e-11,-1.517729440130503086e-11,-1.517729440130503086e-11,4.741443305446502846e-10
-3.676058800754250077e-03,2.005286405947516182e-11,2.005286405947516182e-11,2.005286405947516182e-11,-6.075930252551034319e-10
-4.196796304988102515e-03,1.483951449695409623e-11,1.483951449695409623e-11,1.483951449695409947e-11,-4.461079723660455837e-10
-4.726527692356680133e-03,-5.450149839243909568e-11,-5.450149839243909568e-11,-5.450149839243908275e-11,1.567155899835956984e-09
-5.205711686218129214e-03,3.381145382249017152e-11,3.381145382249017152e-11,3.381145382249016506e-11,-9.207271868150002751e-10
-5.564544966692184028e-03,-1.487146247829194218e-10,-1.487146247829194218e-10,-1.487146247829194218e-10,3.991413918985992438e-09
-5.741017347878300120e-03,-5.140119572824655091e-11,-5.140119572824655091e-11,-5.140119572824654445e-11,1.361890144346260823e-09
-5.716414167355909036e-03,-1.951100846279845695e-10,-1.951100846279845695e-10,-1.951100846279845695e-10,4.980776890515700211e-09
-5.508305035883809611e-03,-2.795943799630693672e-10,-2.795943799630693672e-10,-2.795943799630693155e-10,6.992132223479465238e-09
-5.147477627423603652e-03,-1.659906537163740009e-10,-1.659906537163740009e-10,-1.659906537163740267e-10,4.075711694322495634e-09
-4.701647854436799730e-03,-4.849963589502485538e-10,-4.849963589502485538e-10,-4.849963589502485538e-10,1.170100169898064439e-08
-4.310425833946031696e-03,-7.180870060001318471e-11,-7.180870060001318471e-11,-7.180870060001318471e-11,1.698594690930420229e-09
-4.164664019560836671e-03,-2.675558662720347163e-10,-2.675558662720347163e-10,-2.675558662720347680e-10,6.215224623415238366e-09
-4.429205728256429414e-03,2.063951919010939587e-10,2.063951919010939587e-10,2.063951919010939070e-10,-4.959962676027567109e-09
-5.151139872301082820e-03,8.038169004700592029e-10,8.038169004700592029e-10,8.038169004700594097e-10,-1.899958031861979087e-08
-6.240247723303902865e-03,1.110232460450805782e-09,1.110232460450805782e-09,1.110232460450805782e-09,-2.618262659143130256e-08
-7.644761498363821482e-03,2.860418898118080968e-09,2.860418898118080968e-09,2.860418898118080555e-09,-6.598693734627023559e-08
-9.680968902597687428e-03,3.237254997635427813e-09,3.237254997635427813e-09,3.237254997635427813e-09,-7.446555615984921625e-08
-1.326320508521269467e-02,5.422350693198661074e-09,5.422350693198661074e-09,5.422350693198661901e-09,-1.215908377011342594e-07
-1.992195472470547832e-02,6.393337783678766873e-09,6.393337783678766873e-09,6.393337783678766045e-09,-1.412801372267899738e-07
-3.164006230751318510e-02,6.910813833999565855e-09,6.910813833999565855e-09,6.910813833999565028e-09,-1.480561875001345766e-07
-5.013708386006716922e-02,7.756208791913572152e-09,7.756208791913572152e-09,7.756208791913575461e-09,-1.606493264850060788e-07
-7.506379500023471762e-02,3.716842253519676308e-09,3.716842253519676308e-09,3.716842253519676308e-09,-6.593545863029801622e-08
-1.020348156552864788e-01,5.537596949147140026e-10,5.537596949147140026e-10,5.537596949147142094e-10,1.444258908842657069e-08
-1.230766615680588538e-01,-1.014751130312630663e-08,-1.014751130312630663e-08,-1.014751130312630498e-08,2.635225996927960011e-07
-1.303553582970526370e-01,-2.292922917711206794e-08,-2.292922917711206794e-08,-2.292922917711207456e-08,5.785386538967757794e-07
-1.201065420312813908e-01,-3.946709081470931058e-08,-3.946709081470931058e-08,-3.946709081470931058e-08,1.007128725792273511e-06
-9.362566622043398679e-02,-6.158932938768769344e-08,-6.158932938768769344e-08,-6.158932938768769344e-08,1.631191884504157334e-06
-5.640432307415236407e-02,-7.755406716310971906e-08,-7.755406716310971906e-08,-7.755406716310971906e-08,2.179208890619146449e-06
-1.688767920088372204e-02,-9.474106909310437921e-08,-9.474106909310437921e-08,-9.474106909310436598e-08,2.879741997862704666e-06
1.670176005259035174e-02,-9.646005226160005909e-08,-9.646005226160005909e-08,-9.646005226160004586e-08,3.217943778544418907e-06
4.004576149419842440e-02,-8.686618640976538821e-08,-8.686618640976538821e-08,-8.686618640976537497e-08,3.185784024310713412e-06
5.286253649970010238e-02,-6.405325020481742866e-08,-6.405325020481742866e-08,-6.405325020481744190e-08,2.383462373216145776e-06
5.674341099786003872e-02,-3.146016179148523481e-08,-3.146016179148523481e-08,-3.146016179148522158e-08,1.177408779396133299e-07
5.414164444459409337e-02,-1.111870935649032478e-08,-1.111870935649032478e-08,-1.111870935649032478e-08,-3.577974832513004295e-06
4.800826487534745612e-02,-1.967689377256887175e-08,-1.967689377256887175e-08,-1.967689377256886845e-08,-9.920544472263404055e-06
4.085825500549384454e-02,-8.581234945785830923e-08,-8.581234945785830923e-08,-8.581234945785829600e-08,-1.849207156251881818e-05
3.404402830273442482e-02,-2.294291123684084755e-07,-2.294291123684084755e-07,-2.294291123684084755e-07,-2.975356369929438012e-05
2.789590512140395148e-02,-4.561202034926560997e-07,-4.561202034926560997e-07,-4.561202034926560467e-07,-4.301409818818161673e-05
2.230444384148218620e-02,-7.270944907201936972e-07,-7.270944907201936972e-07,-7.270944907201936972e-07,-5.595378827615159239e-05
1.716647911256370326e-02,-9.795908327391996174e-07,-9.795908327391996174e-07,-9.795908327391994057e-07,-6.674866446215681052e-05
1.255066392179207159e-02,-1.024150009767978411e-06,-1.024150009767978411e-06,-1.024150009767978411e-06,-6.888524674519114861e-05
8.667932221068559012e-03,-6.500391860520603138e-07,-6.500391860520603138e-07,-6.500391860520602080e-07,-5.704184246646507744e-05
5.758712018314586858e-03,4.951933155832205492e-07,4.951933155832205492e-07,4.951933155832204433e-07,-2.133168906361109114e-05
4.005942940279862835e-03,2.802441015329209383e-06,2.802441015329209383e-06,2.802441015329209383e-06,4.881417430525163950e-05
3.485083576585395679e-03,6.586889064706836840e-06,6.586889064706836840e-06,6.586889064706836840e-06,1.623155856003818324e-04
4.103987722408132359e-03,1.217300164706435831e-05,1.217300164706435831e-05,1.217300164706436170e-05,3.303306902343560434e-04
5.595139200627577761e-03,1.936171876274444850e-05,1.936171876274444850e-05,1.936171876274444850e-05,5.512551460774769985e-04
7.621643955945900557e-03,2.766997881680816304e-05,2.766997881680816304e-05,2.766997881680816304e-05,8.188640561708412924e-04
9.866035878448916469e-03,3.567475671805757039e-05,3.567475671805757039e-05,3.567475671805757039e-05,1.103039542513546125e-03
1.200343088503101965e-02,4.099303463898144694e-05,4.099303463898144694e-05,4.099303463898144694e-05,1.347689261437675550e-03
1.367732490376669455e-02,4.027504660995998118e-05,4.027504660995998118e-05,4.027504660995998796e-05,1.466231939113287483e-03
1.458083604285945363e-02,2.858694488186006827e-05,2.858694488186006827e-05,2.858694488186006149e-05,1.319454273487671598e-03
1.462458647691318447e-02,5.730580702611593269e-07,5.730580702611593269e-07,5.730580702611592211e-07,7.395259362660171806e-04
1.405675948265412006e-02,-5.006991499205304966e-05,-5.006991499205304966e-05,-5.006991499205304288e-05,-4.924411842452490863e-04
1.331601750083165857e-02,-1.285221665885098600e-04,-1.285221665885098600e-04,-1.285221665885098600e-04,-2.598533654972712444e-03
1.271716026450528218e-02,-2.374520646323889346e-04,-2.374520646323889346e-04,-2.374520646323888804e-04,-5.770982672229284412e-03
1.238954985037414580e-02,-3.748579354988690500e-04,-3.748579354988690500e-04,-3.748579354988690500e-04,-1.011252059994963842e-02
1.246178491860777671e-02,-5.291358144156546204e-04,-5.291358144156546204e-04,-5.291358144156545120e-04,-1.549344504366690148e-02
1.313471124354507504e-02,-6.770506634576830022e-04,-6.770506634576830022e-04,-6.770506634576831106e-04,-2.147075607729444224e-02
1.461154081696415356e-02,-7.772599711650574235e-04,-7.772599711650574235e-04,-7.772599711650573151e-04,-2.705447124949331497e-02
1.700305260041623176e-02,-7.696578977529011873e-04,-7.696578977529011873e-04,-7.696578977529012957e-04,-3.058119746436806577e-02
2.024901118039471384e-02,-5.756974124410012879e-04,-5.756974124410012879e-04,-5.756974124410013964e-04,-2.954214669590062362e-02
2.409790302370615200e-02,-1.039636773767256138e-04,-1.039636773767256138e-04,-1.039636773767255460e-04,-2.047442019769960680e-02
2.817878656522651570e-02,7.324840956652836806e-04,7.324840956652836806e-04,7.324840956652835721e-04,8.582359941846370117e-04
3.211902144880590670e-02,1.998137359492911224e-03,1.998137359492911224e-03,1.998137359492911658e-03,3.923348722357117985e-02
3.555841505524842683e-02,3.699169979310551904e-03,3.699169979310551904e-03,3.699169979310550603e-03,9.905442542720582777e-02
3.806970524634378100e-02,5.748379385660859660e-03,5.748379385660859660e-03,5.748379385660860527e-03,1.831346993730161576e-01
3.914070890016442539e-02,7.923260987014010132e-03,7.923260987014010132e-03,7.923260987014010132e-03,2.906780280633756708e-01
3.829846463516803357e-02,9.827636557207444085e-03,9.827636557207444085e-03,9.827636557207442350e-03,4.144576872601134498e-01
3.524234911628332245e-02,1.087747649340365177e-02,1.087747649340365177e-02,1.087747649340365177e-02,5.376465810884132335e-01
2.978909251362625923e-02,1.030584871035158598e-02,1.030584871035158598e-02,1.030584871035158598e-02,6.297489198827350698e-01
2.172572492323391821e-02,7.254742818013230725e-03,7.254742818013230725e-03,7.254742818013228990e-03,6.434024739175902008e-01
1.083309923271513937e-02,9.721047700645927148e-04,9.721047700645927148e-04,9.721047700645921727e-04,5.119286032940110198e-01
-2.784934496074273000e-03,-8.833441676335394843e-03,-8.833441676335394843e-03,-8.833441676335394843e-03,1.499747812493227306e-01
-1.826321661959001696e-02,-2.151044405425016001e-02,-2.151044405425016001e-02,-2.151044405425016001e-02,-5.405161427924659590e-01
-3.356971351695500067e-02,-3.501815714291142689e-02,-3.501815714291142689e-02,-3.501815714291142689e-02,-1.657477217982370243e+00
-4.522992189338021635e-02,-4.575370282590007776e-02,-4.575370282590007776e-02,-4.575370282590007776e-02,-3.273917488816049381e+00
-4.872182864003930802e-02,-4.904672717113073288e-02,-4.904672717113073288e-02,-4.904672717113073288e-02,-5.400916155650476114e+00
-3.992165336023201228e-02,-4.052579478525297763e-02,-4.052579478525297763e-02,-4.052579478525296375e-02,-7.934576188958449627e+00
-1.734459750700874034e-02,-1.826325310603822347e-02,-1.826325310603822347e-02,-1.826325310603822000e-02,-1.058792206196444852e+01
1.565525060768505755e-02,1.491573851468917973e-02,1.491573851468917973e-02,1.491573851468917973e-02,-1.281375994317951594e+01
4.974759447722803402e-02,5.000417972845403597e-02,5.000417972845403597e-02,5.000417972845403597e-02,-1.372676502655493103e+01
7.032506015147213518e-02,7.224285629479471060e-02,7.224285629479471060e-02,7.224285629479469673e-02,-1.204455712179554716e+01
6.039903931801106352e-02,6.392698115698378092e-02,6.392698115698378092e-02,6.392698115698376704e-02,-6.078283754164497843e+00
5.592952841595340285e-03,9.491843946358645770e-03,9.491843946358645770e-03,9.491843946358661382e-03,6.176335756940749988e+00
-9.969815016692389065e-02,-9.793213697768490822e-02,-9.793213697768490822e-02,-9.793213697768490822e-02,2.680019968619754422e+01
-2.466226959344680614e-01,-2.500090933400344606e-01,-2.500090933400344606e-01,-2.500090933400344606e-01,5.750812525809137554e+01
-4.087463479343334538e-01,-4.190243238570954820e-01,-4.190243238570954820e-01,-4.190243238570954820e-01,9.894301313656336561e+01
-5.447305859143688478e-01,-5.600550434447879589e-01,-5.600550434447879589e-01,-5.600550434447880699e-01,1.497049965478578315e+02
-6.119703790268969934e-01,-6.263232618853625810e-01,-6.263232618853625810e-01,-6.263232618853625810e-01,2.057826009255596205e+02
-5.905905039923473598e-01,-5.973862501831987970e-01,-5.973862501831987970e-01,-5.973862501831987970e-01,2.618400961822155750e+02
-4.956903627364009357e-01,-4.930538401878822308e-01,-4.930538401878822308e-01,-4.930538401878823418e-01,3.139469087957011197e+02
-3.582063967559739881e-01,-3.495609819558391784e-01,-3.495609819558391784e-01,-3.495609819558392894e-01,3.609637968257695775e+02
-1.987625143596172261e-01,-1.890947750680663786e-01,-1.890947750680663786e-01,-1.890947750680664341e-01,4.037968683204405238e+02
-2.793472690296606650e-02,-2.172831377947489345e-02,-2.172831377947489345e-02,-2.172831377947490039e-02,4.442037818382482328e+02
1.365296017915244298e-01,1.354786084233071952e-01,1.354786084233071952e-01,1.354786084233071952e-01,4.838861402892065371e+02
2.665126474635768905e-01,2.565868447570235911e-01,2.565868447570235911e-01,2.565868447570236466e-01,5.237872624656772587e+02
3.399855630119954508e-01,3.231320446531755208e-01,3.231320446531755208e-01,3.231320446531754098e-01,5.638938977249669051e+02
3.554580753555808825e-01,3.359234094113554558e-01,3.359234094113554558e-01,3.359234094113552338e-01,6.036092237239921587e+02
3.298405312939863832e-01,3.117145591947422800e-01,3.117145591947422800e-01,3.117145591947421690e-01,6.421951795768852662e+02
2.866665765572129487e-01,2.726664518990274955e-01,2.726664518990274955e-01,2.726664518990276065e-01,6.788205947972386411e+02
2.466880980552650926e-01,2.381222225644903101e-01,2.381222225644903101e-01,2.381222225644902268e-01,7.124234273904992278e+02
2.234554756912292828e-01,2.202428862615921079e-01,2.202428862615921079e-01,2.202428862615921634e-01,7.418052951543295421e+02
2.206405487260796328e-01,2.214221778567371512e-01,2.214221778567371512e-01,2.214221778567370402e-01,7.659009838688068612e+02
2.314677624857208738e-01,2.343381509350861702e-01,2.343381509350861702e-01,2.343381509350860870e-01,7.839915910207471370e+02
2.436446307011666812e-01,2.470128881157611089e-01,2.470128881157611089e-01,2.470128881157611089e-01,7.958221010711969257e+02
2.474252737228901378e-01,2.503249781544224506e-01,2.503249781544224506e-01,2.503249781544225061e-01,8.016331884042134561e+02
2.394325221653457458e-01,2.414369374196751183e-01,2.414369374196751183e-01,2.414369374196750906e-01,8.020732362562761182e+02
2.205210863553110912e-01,2.216185366236856358e-01,2.216185366236856358e-01,2.216185366236855803e-01,7.980018038028135834e+02
1.924957193890488305e-01,1.929808632474665497e-01,1.929808632474665497e-01,1.929808632474665775e-01,7.902653031109895210e+02
1.567495824636647717e-01,1.570794889151560791e-01,1.570794889151560791e-01,1.570794889151560791e-01,7.795522263159964496e+02
1.143102488631546204e-01,1.149244276953760857e-01,1.149244276953760857e-01,1.149244276953760996e-01,7.663811836886370656e+02
