# InvDyn,Takahashi,Zelik,Frigo,GRF
-6.598909246802175943e-01,-6.895832691091446920e-01,-6.895832691091446920e-01,-6.895832691091446920e-01,1.011635382975851911e+02
-7.803946518076503303e-01,-8.049724497896053599e-01,-8.049724497896053599e-01,-8.049724497896053599e-01,1.430383829464318239e+02
-7.719929580368335431e-01,-7.860569819563838490e-01,-7.860569819563838490e-01,-7.860569819563840710e-01,1.863848119807778403e+02
-6.301352295068582965e-01,-6.356936591562701855e-01,-6.356936591562701855e-01,-6.356936591562701855e-01,2.273811771542137592e+02
-3.949473705357383069e-01,-3.986324203666769539e-01,-3.986324203666769539e-01,-3.986324203666769539e-01,2.634734831115774796e+02
-1.281176958711407188e-01,-1.353557025597429408e-01,-1.353557025597429408e-01,-1.353557025597429686e-01,2.937821815655805722e+02
1.131396345197972220e-01,1.011248622637467426e-01,1.011248622637467426e-01,1.011248622637467981e-01,3.190685633103901182e+02
2.915918488099328298e-01,2.770326596983783141e-01,2.770326596983783141e-01,2.770326596983783141e-01,3.414948131773410864e+02
3.925011626301389001e-01,3.785198763141014444e-01,3.785198763141014444e-01,3.785198763141013334e-01,3.640077452768911144e+02
4.177060317638731091e-01,4.062860435112697344e-01,4.062860435112697344e-01,4.062860435112697344e-01,3.894654833962191560e+02
3.779073344405928792e-01,3.695841796249378919e-01,3.695841796249378919e-01,3.695841796249376698e-01,4.198991369942701226e+02
2.875442213857142271e-01,2.820426145238170146e-01,2.820426145238170146e-01,2.820426145238170146e-01,4.561896443988983947e+02
1.623858730626046298e-01,1.591526274742412206e-01,1.591526274742412206e-01,1.591526274742413594e-01,4.980890547710934584e+02
1.876940343982659576e-02,1.719594983159256074e-02,1.719594983159256074e-02,1.719594983159252952e-02,5.443624792937119992e+02
-1.266452981793059485e-01,-1.271229004861597622e-01,-1.271229004861597622e-01,-1.271229004861595679e-01,5.930050517004274298e+02
-2.581199217621987230e-01,-2.579436526608195335e-01,-2.579436526608195335e-01,-2.579436526608196445e-01,6.415739370237979529e+02
-3.632429470917118430e-01,-3.626977726947179237e-01,-3.626977726947179237e-01,-3.626977726947180347e-01,6.875893460709327201e+02
-4.350762067044872117e-01,-4.343142096887653292e-01,-4.343142096887653292e-01,-4.343142096887656067e-01,7.289332809396125867e+02
-4.730679846624082363e-01,-4.721483254615500003e-01,-4.721483254615500003e-01,-4.721483254615502223e-01,7.641640072477413241e+02
-4.824358495890868626e-01,-4.813599685272977324e-01,-4.813599685272977324e-01,-4.813599685272978435e-01,7.926357504515548271e+02
-4.718598870144426471e-01,-4.706243176610976908e-01,-4.706243176610976908e-01,-4.706243176610975798e-01,8.143806926361426122e+02
-4.502631674257451810e-01,-4.489079736922049202e-01,-4.489079736922049202e-01,-4.489079736922049202e-01,8.298364968720298975e+02
-4.241767511199716068e-01,-4.227854228948869642e-01,-4.227854228948869642e-01,-4.227854228948869086e-01,8.395733345396832874e+02
-3.968648505696941720e-01,-3.955264613103708360e-01,-3.955264613103708360e-01,-3.955264613103708915e-01,8.441401655724957891e+02
-3.692176198376028728e-01,-3.679931752947191437e-01,-3.679931752947191437e-01,-3.679931752947190882e-01,8.440333830286189141e+02
-3.410515696348137560e-01,-3.399626805589823220e-01,-3.399626805589823220e-01,-3.399626805589821554e-01,8.397047854850969770e+02
-3.117751402793568216e-01,-3.108089305304174710e-01,-3.108089305304174710e-01,-3.108089305304175265e-01,8.315569723009156178e+02
-2.807128721195532028e-01,-2.798360997858118093e-01,-2.798360997858118093e-01,-2.798360997858118093e-01,8.199488442659270504e+02
-2.475280058272306682e-01,-2.467054362729377004e-01,-2.467054362729377004e-01,-2.467054362729377281e-01,8.052341716459919780e+02
-2.125205814639730129e-01,-2.117336381842018500e-01,-2.117336381842018500e-01,-2.117336381842017945e-01,7.878105683574783598e+02
-1.763526180564445323e-01,-1.756190508553268081e-01,-1.756190508553268081e-01,-1.756190508553268359e-01,7.681482026982765774e+02
-1.394892986336713492e-01,-1.388761286640266546e-01,-1.388761286640266546e-01,-1.388761286640266546e-01,7.467871869059830487e+02
-1.023108265731337008e-01,-1.019240502952900723e-01,-1.019240502952900723e-01,-1.019240502952900862e-01,7.243067335223665850e+02
-6.584223764273489099e-02,-6.579458539007942974e-02,-6.579458539007942974e-02,-6.579458539007942974e-02,7.012808290484541658e+02
-3.193946422624536347e-02,-3.231856726549983683e-02,-3.231856726549983683e-02,-3.231856726549984377e-02,6.782391626593524734e+02
-2.655877763025852635e-03,-3.512347524190800440e-03,-3.512347524190800440e-03,-3.512347524190811716e-03,6.556443644245515543e+02
2.033665484619955402e-02,1.898586643407322236e-02,1.898586643407322236e-02,1.898586643407322236e-02,6.338889250452911028e+02
3.589885283749431888e-02,3.407545394909798631e-02,3.407545394909798631e-02,3.407545394909797937e-02,6.133034724866815850e+02
4.365029996071703722e-02,4.143301011774904591e-02,4.143301011774904591e-02,4.143301011774904591e-02,5.941611770289061951e+02
4.458240541062132717e-02,4.211582948863194786e-02,4.211582948863194786e-02,4.211582948863194786e-02,5.766767015523810187e+02
4.131177999645586907e-02,3.879194433870178371e-02,3.879194433870178371e-02,3.879194433870179065e-02,5.610068470749456537e+02
3.679636287580074355e-02,3.443826113916625270e-02,3.443826113916625270e-02,3.443826113916625270e-02,5.472529411535793997e+02
3.236711496440723007e-02,3.036088214938399699e-02,3.036088214938399699e-02,3.036088214938399352e-02,5.354632565858398721e+02
2.764311637820706519e-02,2.611188736169426511e-02,2.611188736169426511e-02,2.611188736169426858e-02,5.256372657676132576e+02
2.241585085703885413e-02,2.139714921384417226e-02,2.139714921384417226e-02,2.139714921384417226e-02,5.177320455021463204e+02
1.786077763201889337e-02,1.730088597568366776e-02,1.730088597568366776e-02,1.730088597568366776e-02,5.116678313079626719e+02
1.581656313344717221e-02,1.555225524517426898e-02,1.555225524517426898e-02,1.555225524517427592e-02,5.073297372444710049e+02
1.741271544185814951e-02,1.717727156176085401e-02,1.717727156176085401e-02,1.717727156176085054e-02,5.045636812662561397e+02
2.254077956109264494e-02,2.204067868472931596e-02,2.204067868472931596e-02,2.204067868472931596e-02,5.031706944166281801e+02
3.012864319843968144e-02,2.915256625345029329e-02,2.915256625345029329e-02,2.915256625345028635e-02,5.029125082076475906e+02
3.830913964447650588e-02,3.678006096845597844e-02,3.678006096845597844e-02,3.678006096845597844e-02,5.035333769453807236e+02
4.443819346689052707e-02,4.238233802807560291e-02,4.238233802807560291e-02,4.238233802807560291e-02,5.047918294551658391e+02
4.583767672365608725e-02,4.331848629547450230e-02,4.331848629547450230e-02,4.331848629547450230e-02,5.064998415454764995e+02
4.086604433036313683e-02,3.793406180158270802e-02,3.793406180158270802e-02,3.793406180158270802e-02,5.085640829958730365e+02
2.858116996009762295e-02,2.526834732490000276e-02,2.526834732490000276e-02,2.526834732490000276e-02,5.110154744949836072e+02
7.325423850195059497e-03,3.680659281906078963e-03,3.680659281906078963e-03,3.680659281906088071e-03,5.140145030578697742e+02
-2.559207431979054412e-02,-2.946658494004327986e-02,-2.946658494004327986e-02,-2.946658494004329026e-02,5.178244150694813470e+02
-7.288751146449506946e-02,-7.682940729230010313e-02,-7.682940729230010313e-02,-7.682940729230011701e-02,5.227594750250875677e+02
-1.361886006631035650e-01,-1.400020402254189278e-01,-1.400020402254189278e-01,-1.400020402254189833e-01,5.291270950543264462e+02
-2.151685121535613365e-01,-2.186775539708351312e-01,-2.186775539708351312e-01,-2.186775539708351868e-01,5.371708016603899978e+02
-3.071366272645738582e-01,-3.102383648591454657e-01,-3.102383648591454657e-01,-3.102383648591455212e-01,5.470187099255418843e+02
-4.075771840185201667e-01,-4.102575677989829805e-01,-4.102575677989829805e-01,-4.102575677989830361e-01,5.586559426743488075e+02
-5.114887298797780035e-01,-5.137875228023521812e-01,-5.137875228023521812e-01,-5.137875228023521812e-01,5.719329698713297603e+02
-6.145303064881439958e-01,-6.164791820023534097e-01,-6.164791820023534097e-01,-6.164791820023532987e-01,5.866048299315832537e+02
-7.129043683779389129e-01,-7.144882583876155380e-01,-7.144882583876155380e-01,-7.144882583876155380e-01,6.023911638620784288e+02
-8.022926397488001626e-01,-8.034658122085214238e-01,-8.034658122085214238e-01,-8.034658122085216458e-01,6.190415955725546837e+02
-8.774644955965776871e-01,-8.781910374636694439e-01,-8.781910374636694439e-01,-8.781910374636695549e-01,6.363832363016674663e+02
-9.334651777962554853e-01,-9.337295934451426138e-01,-9.337295934451426138e-01,-9.337295934451421697e-01,6.543303761415995723e+02
-9.674463899347590656e-01,-9.672247508452458398e-01,-9.672247508452458398e-01,-9.672247508452459508e-01,6.728544269783246818e+02
-9.793508468520039090e-01,-9.785824099332977033e-01,-9.785824099332977033e-01,-9.785824099332977033e-01,6.919321046249461915e+02
-9.712737539196295566e-01,-9.698652066006825390e-01,-9.698652066006825390e-01,-9.698652066006824279e-01,7.114858797352422926e+02
-9.465352791947632127e-01,-9.443908917976233663e-01,-9.443908917976233663e-01,-9.443908917976236994e-01,7.313229772957324712e+02
-9.083758812756713708e-01,-9.054311173985017946e-01,-9.054311173985017946e-01,-9.054311173985015726e-01,7.511007386708168951e+02
-8.590250343617021889e-01,-8.552520451566532067e-01,-8.552520451566532067e-01,-8.552520451566532067e-01,7.703456685853291219e+02
-8.001004264667561650e-01,-7.954787524424125067e-01,-7.954787524424125067e-01,-7.954787524424130618e-01,7.885092392412224171e+02
-7.320477190705561021e-01,-7.265597907158739543e-01,-7.265597907158739543e-01,-7.265597907158740654e-01,8.050235308829818450e+02
-6.522377939504032662e-01,-6.459196775531299561e-01,-6.459196775531299561e-01,-6.459196775531297341e-01,8.193336487165485096e+02
-5.550638069377545891e-01,-5.480470854286875193e-01,-5.480470854286875193e-01,-5.480470854286877413e-01,8.309032439060954403e+02
-4.338192290241977833e-01,-4.263221598714197480e-01,-4.263221598714197480e-01,-4.263221598714195815e-01,8.392158965216877959e+02
-2.826234548688864034e-01,-2.749003695783270862e-01,-2.749003695783270862e-01,-2.749003695783273082e-01,8.437941112989230987e+02
-9.918525702664841848e-02,-9.143609754486543839e-02,-9.143609754486543839e-02,-9.143609754486559105e-02,8.442231910565384396e+02
1.130032929264515457e-01,1.206995450177146961e-01,1.206995450177146961e-01,1.206995450177151818e-01,8.401617413385603186e+02
3.456769569144879650e-01,3.533137579674967554e-01,3.533137579674967554e-01,3.533137579674965334e-01,8.313401837194106747e+02
5.895851903208650935e-01,5.970978279525986920e-01,5.970978279525986920e-01,5.970978279525990251e-01,8.175527260614585430e+02
8.382780764492491210e-01,8.454430931121676984e-01,8.454430931121676984e-01,8.454430931121673654e-01,7.986476401604360262e+02
1.088678612001025447e+00,1.095099778463759499e+00,1.095099778463759499e+00,1.095099778463759943e+00,7.745196610643001804e+02
1.338116272055143829e+00,1.343313085386687478e+00,1.343313085386687478e+00,1.343313085386687034e+00,7.451086371831923998e+02
1.580867315010493712e+00,1.584477579013178206e+00,1.584477579013178206e+00,1.584477579013177984e+00,7.104129523786831442e+02
1.806977002513374009e+00,1.808990739034853634e+00,1.808990739034853634e+00,1.808990739034854078e+00,6.705206198167938965e+02
2.003667628976567805e+00,2.004541573463042958e+00,2.004541573463042958e+00,2.004541573463042514e+00,6.256501506725282979e+02
2.157515152476992881e+00,2.158148293518280525e+00,2.158148293518280525e+00,2.158148293518280525e+00,5.761831906042483524e+02
2.256534650055462166e+00,2.258217944125778143e+00,2.258217944125778143e+00,2.258217944125778143e+00,5.226780439282709949e+02
2.292481565594963300e+00,2.296932512631725931e+00,2.296932512631725931e+00,2.296932512631726375e+00,4.658823860489100639e+02
2.261862678820174999e+00,2.271426840485990528e+00,2.271426840485990528e+00,2.271426840485990084e+00,4.067653929980726275e+02
2.165277919508797222e+00,2.183210161720992026e+00,2.183210161720992026e+00,2.183210161720991582e+00,3.465579454274312639e+02
2.007276873542494844e+00,2.037637466567453703e+00,2.037637466567453703e+00,2.037637466567453703e+00,2.867668773964230695e+02
1.796834008585254994e+00,1.843371540492148464e+00,1.843371540492148464e+00,1.843371540492148464e+00,2.291218046573457627e+02
1.546604132247553220e+00,1.610482406172943248e+00,1.610482406172943248e+00,1.610482406172943026e+00,1.754374362548270199e+02
1.270294040420399506e+00,1.347730975290939659e+00,1.347730975290939659e+00,1.347730975290939659e+00,1.274179434267950342e+02
9.800677838204974179e-01,1.061944725942449708e+00,1.061944725942449708e+00,1.061944725942449708e+00,8.642769669352645678e+01
6.875965319926328201e-01,7.620673416238343822e-01,7.620673416238343822e-01,7.620673416238342712e-01,5.327662718886766413e+01
4.092328511880875541e-01,4.658355342132457499e-01,4.658355342132457499e-01,4.658355342132457499e-01,2.811696462077657799e+01
1.680039745372579052e-01,2.008499952727976212e-01,2.008499952727976212e-01,2.008499952727975935e-01,1.046018114210342986e+01
-1.459792738715584223e-02,-5.717007218170967915e-03,-5.717007218170967915e-03,-5.717007218170967915e-03,-7.299536298636062348e-01
