# Pank,Pftd,Par,GRF
1.161997148788995737e-02,-1.763232478199153029e-15,1.161997148788819489e-02,7.075528564366362427e-14
1.033014203194625516e-02,2.270825601835790818e-15,1.033014203194852591e-02,-1.174994026614438376e-13
8.266541926231772350e-03,-2.064445256972246449e-15,8.266541926229708029e-03,1.384008392674415957e-13
5.907595899878589039e-03,1.371329634373195191e-15,5.907595899879960338e-03,-1.183802414222417473e-13
3.616701251741486541e-03,-4.737029380602945220e-16,3.616701251741012962e-03,5.165571101960504889e-14
1.622802890338381808e-03,-3.965760501554994219e-16,1.622802890337985424e-03,5.328838755598246331e-14
3.568855938010420241e-05,1.086164945055393793e-15,3.568855938119036970e-05,-1.723036977483861990e-13
-1.120304616781535268e-03,-1.492705695271580688e-15,-1.120304616783027998e-03,2.690155190287889842e-13
-1.871629540611917950e-03,1.534639757491519222e-15,-1.871629540610383370e-03,-3.033573326913722200e-13
-2.276997582996744419e-03,-1.160698719481503757e-15,-2.276997582997904949e-03,2.445477112863756860e-13
-2.419918572495683741e-03,3.842167953017512225e-16,-2.419918572495299066e-03,-8.373853325252193363e-14
-2.392929159044670032e-03,6.756262654545938935e-16,-2.392929159043993923e-03,-1.550046757111300792e-13
-2.269094801358639748e-03,-1.781026665586652860e-15,-2.269094801360420875e-03,4.145246280255556446e-13
-2.088496490508049558e-03,2.588230133938036069e-15,-2.088496490505461350e-03,-6.117018660275866183e-13
-1.869308748483066622e-03,-2.754128528652490201e-15,-1.869308748485820930e-03,6.605641791861019312e-13
-1.617923620519732012e-03,2.056792257485925959e-15,-1.617923620517675064e-03,-4.980953692292627322e-13
-1.336206193186710274e-03,-4.881541475619289306e-16,-1.336206193187198382e-03,1.151147852674260348e-13
-1.041345048210399592e-03,-1.747635423885837677e-15,-1.041345048212147326e-03,4.247897863661152444e-13
-7.781975256540498050e-04,4.229281564880444659e-15,-7.781975256498205491e-04,-9.866476603515561867e-13
-6.034885932833962668e-04,-6.211939069125823681e-15,-6.034885932896082031e-04,1.381702464890196003e-12
-5.644759564117978953e-04,6.718382032102623302e-15,-5.644759564050795281e-04,-1.428784515539406576e-12
-6.890440617520738166e-04,-4.848127180629894259e-15,-6.890440617569220435e-04,9.964663216066114873e-13
-9.738197665264295777e-04,5.061555296098669077e-16,-9.738197665259233637e-04,-9.621891581389590983e-14
-1.375328184098223308e-03,5.499807544040109487e-15,-1.375328184092723584e-03,-1.121642173485397259e-12
-1.825309929489216283e-03,-1.145332154901787076e-14,-1.825309929500669795e-03,2.322844834688667746e-12
-2.259174290502021822e-03,1.543915153046746768e-14,-2.259174290486582349e-03,-3.105182238347334236e-12
-2.638841416758918017e-03,-1.547365412780229913e-14,-2.638841416774391751e-03,3.063149997543822405e-12
-2.963662004164111918e-03,1.011644417829320635e-14,-2.963662004153995878e-03,-1.954143708327679699e-12
-3.246541900723626251e-03,7.005743121688280817e-16,-3.246541900722925422e-03,-1.469753862754221199e-13
-3.466706588507014776e-03,-1.573266969278616853e-14,-3.466706588522747851e-03,2.881859904126052771e-12
-3.566223638533273441e-03,3.157020956752624892e-14,-3.566223638501703208e-03,-5.410493392808082450e-12
-3.504507483990646193e-03,-4.458157284988444474e-14,-3.504507484035227719e-03,6.957612411439448286e-12
-3.308752199727950632e-03,4.665942270518111843e-14,-3.308752199681291341e-03,-6.475798873546642542e-12
-3.080138834014441770e-03,-3.082790872121982259e-14,-3.080138834045269541e-03,3.780063121080911696e-12
-2.928956024997227733e-03,-1.064233108656784696e-14,-2.928956025007869828e-03,1.203892990765941845e-12
-2.872389517775895441e-03,6.994343544208528406e-14,-2.872389517705951825e-03,-7.162749314751110196e-12
-2.836512089004206583e-03,-1.305495453855944622e-13,-2.836512089134756234e-03,1.258695591373840608e-11
-2.736138763182322398e-03,1.671732949873136801e-13,-2.736138763015148832e-03,-1.542893632773317053e-11
-2.510733962423074197e-03,-1.526854278633776911e-13,-2.510733962575759787e-03,1.357209737352947118e-11
-2.139015359230210869e-03,8.298076381016175115e-14,-2.139015359147230372e-03,-7.146449378864402585e-12
-1.650975813858139357e-03,5.726590853945521894e-14,-1.650975813800873533e-03,-4.839610759243028693e-12
-1.110221974150809275e-03,-2.096034281015544686e-13,-1.110221974360412660e-03,1.712074695124446211e-11
-5.794640877863397417e-04,3.740885019477660020e-13,-5.794640874122512861e-04,-2.973167963288106000e-11
-1.040606188528126125e-04,-4.276767200745301001e-13,-1.040606192804893190e-04,3.301494572416894395e-11
2.758781359731591817e-04,3.920679816607246691e-13,2.758781363652271787e-04,-2.943507958115040893e-11
5.062592146034272655e-04,-1.554753503195016181e-13,5.062592144479519151e-04,1.137036453831090461e-11
5.206269614226211474e-04,-1.928258526504655077e-13,5.206269612297952489e-04,1.386330352384049728e-11
2.724089569828065552e-04,5.910831784975015418e-13,2.724089575738897814e-04,-4.200859139656249590e-11
-2.197615552550963086e-04,-9.744012523854623485e-13,-2.197615562294975595e-04,6.886344435174036351e-11
-8.674041752933459243e-04,9.866468785716421460e-13,-8.674041743066990707e-04,-6.927774990546069953e-11
-1.567711007885590896e-03,-9.583661822149169904e-13,-1.567711008843957095e-03,6.667677426179807068e-11
-2.254150137275963504e-03,1.170191103407076481e-13,-2.254150137158944262e-03,-7.820996814927390663e-12
